,Ticker,Tweets,Time
22,KO,"@karenbrews We'd like to help, Karen. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01568882. We look forward to hearing from you.",2021-04-19 14:26:21
23,KO,"@kw_kenzie As part of our World Without Waste vision, we have committed to making bottles with an average of 50% recycled content by 2030. And while the majority of our packaging is recyclable, we are working to get to 100% recyclability. Learn more: https://t.co/2bGKDGE7Oi.",2021-04-19 13:36:01
24,KO,"@lesootia_joel Thank you for bringing this to our attention. Please send us a direct message with more details, including your location, so we can work to resolve this.",2021-04-19 13:21:37
25,KO,@RawdingKyle We are focusing on collection &amp; recycling because it doesn’t matter how recyclable the packages are if there aren’t the right systems in place to collect &amp; recycle them. Learn more about the ambitious recycling goal we are aiming for by 2030: https://t.co/2bGKDGE7Oi.,2021-04-19 13:17:15
26,KO,@AngelwolfPhoto Hi! Thanks for being a passionate flavor fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.,2021-04-19 13:14:29
27,KO,"@diopbe22 Thank you for reaching out to us. Unfortunately, we have a policy that prevents us from considering ideas related to this type of request. We hope this helps.",2021-04-19 12:18:51
28,KO,"@AngelwolfPhoto Hi, for product availability we suggest checking our product locator at: https://t.co/ZbyDprYOf9",2021-04-18 23:31:08
29,KO,"@expiredsomeone Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01567241 .",2021-04-18 17:37:02
30,KO,"@chandu_venda We wish to first inform you that the message you accessed to send this email was intended primarily for U.S. contacts.

Please reach out through the Coca-Cola website for your country of residence by visiting https://t.co/nX8qxqvFi5 and selecting the appropriate country.",2021-04-18 15:20:58
31,KO,"@richardwalsh87 We wish to first inform you that the website you accessed to send this message was intended primarily for U.S. contacts. Please reach out to the UK office with the information provided below;

gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5",2021-04-18 15:05:59
32,KO,"@horlardorjah Thank you for bringing this to our attention. Please send us another direct message with more details, including your location, so we can work to resolve this.",2021-04-18 13:05:35
33,KO,"@Global_Mongrel Thanks for your interest. Please reach out to the UK office with the information provided below;

gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5",2021-04-17 19:45:25
34,KO,"@GUwakwem We wish to first inform you that the website you accessed to send this chat was intended primarily for U.S. contacts.

Please reach out to the Nigeria office with the information provided below;

Website:  https://t.co/dMtmJGAXH7
Tel:  234/1/2709222, 234/1/2695686, 234/1/2695690",2021-04-17 15:22:11
35,KO,"@EstefanaEscob12 Hi Estefanía, where are you located? Please send us a DM with the address and where it was purchased from.",2021-04-17 14:31:26
36,KO,"@trippytr3v Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01566051.",2021-04-17 13:49:24
37,KO,"@elisaniagvs_ Thanks for your interest. Please reach out to the Brazil office with the information provided below;

Address:
Botafogo Beach 374
Rio de Janeiro - RJ CEP: 22250-040

Tel:  0800-021-21-21
Web site:  https://t.co/26YusHdImo",2021-04-17 13:13:28
38,KO,@NMujeedat We appreciate your interest in Coca-Cola. Please contact our office for Nigeria at https://t.co/kFKgkEmJfq  for assistance. Thanks!,2021-04-16 14:33:38
39,KO,"@carrotthoughts1 Thank you for bringing this to our attention. Please send us a direct message with more details, including your location, so we can work to resolve this. https://t.co/bw35WWIMo6",2021-04-16 13:28:57
40,KO,"@chaoswolf1982 Thanks for your interest in Lilt! Our brands are not available to be purchased from overseas bottlers. We’ll share your request to see Lilt available in the U.S. To learn more about the wide variety of beverages we offer here in the U.S., check out https://t.co/ZbyDpsgpDJ",2021-04-16 13:02:06
41,KO,"@GUwakwem We'd like to look into this, Godson. Please send us a DM with the country where you are located so we can point you in the right direction. Thanks for reaching out!",2021-04-16 12:59:14
42,KO,@rrish04 Please contact our local office in the India for further assistance. They can be reached via email at: indiahelpline@coca-cola.com. Thanks for reaching out!,2021-04-16 12:56:27
43,KO,@chibinica We are sorry for the frustration with our website. Certain experiences (offers) are only on the app.,2021-04-15 19:28:35
44,KO,"@voodude65 Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference # 01561935.",2021-04-15 18:42:17
45,KO,"@U_CanCallMeJay Hello Jay. Thanks for sharing! Right now due to widespread demand, we will be temporarily shifting our focus in order to produce our most in-demand beverages. Coca-Cola with Coffee was released back in January and our team is working to get it into more stores.",2021-04-15 18:12:29
46,KO,@U_CanCallMeJay Locate Coke with Coffee here: https://t.co/ezJvbOsynj,2021-04-15 15:54:08
47,KO,"@wgavinh Hi Gavin! As part of our World Without Waste vision, we’ve also committed to making bottles with an average of 50% recycled content by 2030. And while the majority of our packaging is recyclable, we are working to get to 100% recyclability. Learn more: https://t.co/2bGKDGVJcS.",2021-04-15 15:02:18
48,KO,@ivalormedia Have a great week!,2021-04-15 14:46:14
49,KO,"@ivalormedia Plastic does not belong in our waterways, and, like you, we are disappointed that so much ends up there. We will share your comments with our team.",2021-04-15 14:13:11
50,KO,@romu70 Thank you for reaching out to us. Please contact our offices in the Ivory Coast at: 225 22 48 08 00 for more assistance.,2021-04-15 14:07:05
51,KO,@ivalormedia We believe that all packaging materials can be turned into valuable resources &amp; we’re prepared to do our part. We’ve set an ambitious goal to collect &amp; recycle a bottle or can for every one we sell – regardless of where it comes from by 2030. Learn more: https://t.co/2bGKDGVJcS.,2021-04-15 13:42:18
52,KO,"@JeffreyMJewell We'd like to help, Jeff. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01560869. We look forward to hearing from you.",2021-04-15 12:28:19
53,KO,"@Smug_Begrudger Sorry to hear that. We’d like to help you.  Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01559087.  Thanks for reaching out!",2021-04-14 19:25:25
54,KO,"@krayd2k Hi David! We recommend calling your Superior Grocers locations to check availability.

https://t.co/z3yh7BQhHC",2021-04-14 18:23:21
55,KO,"@baldwinreed99 Hi, Jeremy! Thanks for sharing this idea with us. While we can't make any promises at this time, we are seriously feeling the Coca-Cola love.",2021-04-14 18:19:50
56,KO,@TiaraNatalia93 Hi there. For product availability we suggest checking our product locator at: https://t.co/ZbyDpsgpDJ,2021-04-14 13:23:54
57,KO,"@AstonleighB Hi Astonleigh, please reach out to our field office in England to share your comments. Here is their number: 0800 22 77 11.",2021-04-14 13:15:15
58,KO,"@jacqueling35 Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference # 01558129.",2021-04-14 12:57:12
59,KO,@GEvans21477047 Thank you for reaching out to us. Please contact our offices in Great Britain at: https://t.co/BGPM2HJRwP for more assistance.,2021-04-14 12:35:22
60,KO,"@justbreathe845 Thanks for your interest in Fruitopia. Many factors go into the decision to stop selling a particular product. As of now, there are no plans to re-launch this product in the U.S., but we will be sure to share your comments.",2021-04-14 12:27:26
61,KO,@isiss66 Thank you for reaching out to us again. Please contact Coca-Cola Spain at: https://t.co/qsaqXPkV5T for more assistance.,2021-04-13 20:53:33
62,KO,"@isiss66 We are sorry to hear that. In order to best assist you, please reply with the country that you are contacting us from.",2021-04-13 20:14:04
63,KO,"@Questfordelish Sorry to hear that, Andrea.  We'd like to help you. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing reference case# 01556118. Thanks for reaching out!",2021-04-13 16:36:05
64,KO,"@roaratorio Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/ZbyDpsgpDJ to find what is available in your area.",2021-04-13 15:56:51
65,KO,"@AshleighRobyn Thanks for reaching out to us. Like many companies, we are seeing very high demand for products enjoyed at home during this unprecedented time. We appreciate your loyalty to our beverages; please know we're working hard to keep the products you love on store shelves.",2021-04-13 15:49:14
66,KO,"@Sites_Joe Sorry to hear that, Joe. We’d like to help you.  Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01555854.  Thanks for reaching out!",2021-04-13 14:46:03
67,KO,"@_mammam Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01555696.",2021-04-13 13:41:33
68,KO,"@warblewobble Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01555685 .",2021-04-13 13:36:53
69,KO,"@cali_grl22 Thanks for reaching out. We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01555563.",2021-04-13 12:41:15
70,KO,"@bryzkn70 Thank you for reaching out. We wish to first inform you that the website you accessed to send this message was intended primarily for U.S. contacts.

Please reach out to the Turkey office with the information provided below;

0800 261 1920 or iletisimmerkezi@coca-cola.com",2021-04-12 17:58:40
71,KO,"@4starcharlie We'd like to look into this, Charlie. Please send us a direct message with the country where you are located, so we can point you in the right direction. Thanks for reaching out!",2021-04-12 17:49:22
72,KO,"@paulmuir84 Hi Paul. We are sorry to hear that. You may wish to contact the field office responsible for your area for assistance at: 

Tel:  (44) 020 8237 3000
Toll free:  0800-227711",2021-04-12 14:18:49
73,KO,"@JTChege Hello Jimmy, please contact our office in your area regarding product availability. Here is their contact details:
Kenya 
Tel:  +254727093444
Email:  consumercare@coca-cola.com
Website:  https://t.co/5HPjVcKwN1",2021-04-12 13:48:51
74,KO,"@toonyoungiee Hmm, you might be onto something here. Thanks for sharing!",2021-04-12 13:25:53
75,KO,"@sdorrill Hi Shane, for product availability we suggest checking our product locator at: https://t.co/ZbyDpsgpDJ",2021-04-12 13:25:35
76,KO,"@TheRealLayabout Thank you for reaching out to us. We would like to look into this further. Please send us a direct message with more details, including the country where your purchase was made.",2021-04-12 13:18:18
77,KO,"@DaljitD32727295 Thank you for reaching out to us. Unfortunately, we have a policy that prevents us from considering ideas related to this type of request. We hope this helps.",2021-04-12 12:43:57
78,KO,"@RumCsonka1963 Hi, Ray! Check out https://t.co/pqfYGdByS3 to find Mello Yello in stores near you.",2021-04-11 21:54:04
79,KO,"@melonrem We're sorry to hear this. Please DM us your country location, so we can point you in the right direction.",2021-04-11 21:47:11
80,KO,"@_thisMarco We're sorry to hear this, Marco. Please reach out to our UK office at gbcic@coca-cola.com or call 0800 22 77 11, Option 2 M-F 9-5, to share your comments with them. Thanks!",2021-04-11 18:19:06
81,KO,"@EllAyling Hi Elliot, you have reached Coca-Cola USA. We would appreciate you sharing your feedback with Coca-Cola GB regarding their formula change.

Toll-free:  0800-227711
https://t.co/Hbbt5qLvNy
Twitter @CocaCola_GB 
Facebook:  https://t.co/pFXhTBs0Qb",2021-04-11 16:12:44
82,KO,"@sabsmainart We're sorry to hear this. Please send us a direct message with your country location, so we can point you in the right direction. Thanks!",2021-04-11 16:12:02
83,KO,"@digitalhelder Hi Helder, you have reached Coca-Cola USA. We ask that you share your feedback with Coca-Cola GB. 

Toll free:  0800-227711
https://t.co/Hbbt5qLvNy
Coca-Cola Great Britain Twitter @CocaCola_GB
Coca-Cola Great Britain Facebook:  https://t.co/pFXhTBs0Qb",2021-04-11 15:42:51
84,KO,"@SRA67063973 HI SRA, you have reached Coca-Cola USA. We ask you to communicate with your local team in Turkey for assistance. 

Toll free # in Turkey:  0800 261 1920
Email: ccimusteri.danismahatti@cci.com.tr
Website:  https://t.co/gn1eLcEwnw
Twitter @CocaCola_TR",2021-04-11 13:15:58
85,KO,"@Joolster We're sorry to hear this. Please contact our UK office at gbcic@coca-cola.com or call 0800 22 77 11,  Option 2 M-F 9-5, for assistance. Thanks for reaching out.",2021-04-10 23:49:57
86,KO,"@soulfulsarah We're sorry to hear that! Please contact our UK office at gbcic@coca-cola.com or call 0800 22 77 11, Option 2 M-F 9-5, for assistance. Thanks for reaching out!",2021-04-10 22:27:08
87,KO,@AjitVoice Please contact Coca-Cola India for assistance at indiahelpline@coca-cola.com  Best wishes!,2021-04-10 21:13:50
88,KO,"@wedgeydave Hi Dave! We appreciate you reaching out to Coca-Cola USA. We would ask that you share it with our Great Britain team, so they can get your feedback.

Toll free:  0800-227711
Website:  https://t.co/Hbbt5qLvNy
Twitter @CocaCola_GB
Facebook:  https://t.co/pFXhTBs0Qb",2021-04-10 19:59:13
89,KO,"@PrettyNick11 Hi, Nick! Thanks for sharing this idea with us. While we can't make any promises at this time, we can promise we are seriously feeling the Coca-Cola love.",2021-04-10 17:15:59
90,KO,@Crash_Andrews Thanks for your interest Cra. All requests are carefully reviewed in line with our marketing strategies and community commitments. Please reach out to sponsorships@coca-cola.com to learn more. Please keep in mind we are only able to respond to those that we are able to support.,2021-04-10 14:47:46
91,KO,"@solomon2008p Hello Solomon. Please send us a direct message with your name and contact information, so we can send this to the appropriate management. https://t.co/bw35WWIMo6",2021-04-09 20:12:16
92,KO,"@CoryStoker Thank you for reaching out to us, Cory. While we don’t have coupons available to send out on request, we would recommend you check your local newspaper or supermarket flyers for coupons or specials. We appreciate your loyalty!",2021-04-09 19:09:00
93,KO,@kimfowler26 Hi! Thanks for being a passionate flavor fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.,2021-04-09 18:52:54
94,KO,"@JohnPar15464942 We'd like to look into this, John. Please send us a private message with the country where you are located so we can point you in the right direction. Thanks for reaching out!",2021-04-09 13:38:23
95,KO,"@KatFahrerMcKay Thank you for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/JBd4N6Ql8t to find what is available in your area.",2021-04-09 12:48:59
96,KO,"@Kelsey_Taler Thank you for reaching out to us, Kelsey. Please contact our offices in Great Britain at: https://t.co/BGPM2HJRwP for more assistance.",2021-04-09 12:39:12
97,KO,@stayingsingle1 Locate Coke with Coffee here: https://t.co/ezJvbOsynj,2021-04-08 15:30:03
98,KO,"@solomon2008p Please contact our office in your area for further assistance. Here is their contact information:
India
Consumer Line:  1800-208-2653
Consumer Email:  indiahelpline@coca-cola.com
Website:  https://t.co/1ww2HNE92K",2021-04-08 15:16:50
99,KO,"@SonariPrakash Thanks for writing in. We apologise for the inconvenience caused. With regards to your complaint, please send your detailed complaint with contact information to indiahelpline@coca-cola.com and the relevant team will get in touch with you to discuss the same.",2021-04-08 15:05:40
100,KO,@scuddystud Thanks for being a passionate flavor fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.,2021-04-08 14:58:59
101,KO,"@scuddystud Thank you for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/zOpdf69BbU to find what is available in your area.",2021-04-08 14:33:48
102,KO,"@JillyBeanNxD Thank you for reaching back out to us and providing your information, Jill. You should receive the coupon in 5 – 7 business days. We appreciate your loyalty.",2021-04-08 14:32:07
103,KO,"@m_addictionn Sorry to hear that, Mimi. We’d like to look into this. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01541179.  Thanks for reaching out!",2021-04-07 22:05:43
104,KO,"@simonkurkland Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01540426 .",2021-04-07 19:50:00
105,KO,@oyi_sands We'd like to look into this. Please send us a DM with the country where you are located so we can point you in the right direction. Thanks for reaching out!,2021-04-07 18:57:58
106,KO,@scoobydoo33198 Hello Jenny. We're happy to help. You may wish to check https://t.co/M80omyAfTV for availability near you.,2021-04-07 18:40:01
107,KO,"@grimm_1me We're sorry for the trouble. Check out our product locator to see if it's available near you. You can check out our locator here: 

https://t.co/UGBxhpXJEn",2021-04-07 18:16:58
108,KO,"@loriwoodrum Hi Lori, for product availability we suggest checking our product locator at: https://t.co/ev9QVxy1Bg",2021-04-07 18:16:54
109,KO,@ELBeeks My Coke Rewards has phased out to make room for a faster way to earn rewards. Visit https://t.co/lMYjaEGYmc to experience. https://t.co/ha9PzjbSFr,2021-04-07 18:12:40
110,KO,"@gnarlespanzram Thanks for reaching out, Tom. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST so we can look into this.",2021-04-07 18:12:02
111,KO,"@marherron4 hi! thanks for being a passionate diet coke fan. right now we are prioritizing our most in demand beverages. it's only temporary, we promise. in the meantime, be on the look out for other packaging options for your fav flavor.",2021-04-07 16:30:52
112,KO,"@Queenie83750742 Hi Queenie! You have reached Coca-Cola USA on Twitter. We ask that you contact your local team for more details.

Consumer Line:  (49) 30 22606 9069
Consumer Email:  info@coca-cola.de
Website:  https://t.co/qIF1iYQNxN
Twitter @CocaCola_De 
Facebook:  https://t.co/dQJwIZtdQv",2021-04-07 13:44:31
113,KO,"@mmdawood7 Hi M! You have reached Coca-Cola USA on Twitter. We ask that you reach out to Coca-Cola GB so they can receive your feedback.

Toll free:  0800-227711
https://t.co/Hbbt5qLvNy
TW:  @CocaCola_GB
FB: https://t.co/pFXhTBs0Qb",2021-04-07 13:37:49
114,KO,@Ambatisaikiran5 Thank you for reaching out to us. Please contact Coca-Cola India at: indiahelpline@coca-cola.com for more assistance.,2021-04-07 12:27:16
115,KO,@ReshyShira Hi! Thanks for being a passionate flavor fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.,2021-04-07 12:09:07
116,KO,"@PamNoblePDX Hi! Thanks for being a passionate diet Coke sweetened with Splenda fan. During these unprecedented times, we are making every effort to get your favorite beverages to you. We are working through the same limitations at factories we faced last year. We appreciate your patience.",2021-04-06 19:52:05
117,KO,@1CrazyTiger Have a great week!,2021-04-06 18:40:23
118,KO,"@1CrazyTiger Hello. Thanks for sharing! Right now due to widespread demand, we will be temporarily shifting our focus in order to produce our most in-demand beverages. Some of our beverages like Pibb may be on hold. Check out our different package or plastic bottle options in the meantime.",2021-04-06 18:30:38
119,KO,"@Romfordalan Thanks for your interest. Please reach out to the UK office with the information provided below;
gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5",2021-04-06 16:37:24
120,KO,"@saurabh_6393 Thank you for reaching out. You may wish to contact the field office responsible for your area for assistance at:

Consumer Email: indiahelpline@coca-cola.com",2021-04-06 16:23:59
121,KO,"@AllCowTown Hi there! We’re so excited how you’ve shared your love of the Coca-Cola Insiders Club. We want to share your post! If interested in being featured on our website, please reply #CokeYes &amp; we'll follow up with details.",2021-04-06 16:12:06
122,KO,"@Jamie1973 Hi there! We’re so excited how you’ve shared your love of the Coca-Cola Insiders Club. We want to share your post! If interested in being featured on our website, please reply #CokeYes &amp; we'll follow up with details.",2021-04-06 16:11:40
123,KO,"@Rob_Kane86 Thank you for reaching out to us, Rob. Please contact our offices in Great Britain at: https://t.co/BGPM2HJRwP for more assistance.",2021-04-06 15:30:08
124,KO,"@StPeteFlux We'll pass your suggestion along, but in the meantime try out our newest addition! 😋",2021-04-06 14:51:22
125,KO,"@BabsiPeters Hi Fri you have reached Coca-Cola USA on Twitter. We ask that you reach out to your local team.

Consumer Line:  (49) 30 22606 9069
Email:  info@coca-cola.de
Website:  https://t.co/qIF1iYQNxN
Twitter @CocaCola_De
Facebook:  https://t.co/dQJwIZtdQv",2021-04-06 14:24:05
126,KO,"@Carly_McLaggan Sorry to hear that, Carly. We’d like to help you. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01529583. Thanks for reaching out!",2021-04-06 12:14:06
127,KO,"@PaulMoonWalker Thank you for reaching out to us, Paul. Please contact Coca-Cola Sweden at: https://t.co/S1fjxiFmUg for more assistance.",2021-04-05 23:26:38
128,KO,"@m1lkbabi3 Hey! We’d be happy to assist you, just give us a call at (800)GET-COKE, Mon-Fri 9am-7pm EST and give the reference #01524631.",2021-04-05 18:58:56
129,KO,"@sweetadvantame Hi there. In order to best assist you, please reply with the country that you are contacting us from.",2021-04-05 18:54:19
130,KO,"@DarkGhostyBoi1 We'd like to help. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01524478. We look forward to hearing from you.",2021-04-05 18:43:11
131,KO,"@KyleSweet Hi Kyle! Thank you for reaching out to Coca-Cola USA on Twitter. We ask that you please contact Coca-Cola Great Britain. 

Toll free:  0800-227711
https://t.co/Hbbt5qLvNy
Coca-Cola Great Britain Twitter @CocaCola_GB
Coca-Cola Great Britain Facebook:  https://t.co/pFXhTBs0Qb",2021-04-05 18:00:00
132,KO,"@LeeMartin2017 We'd like to help, Lee . Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01523733 . We look forward to hearing from you.",2021-04-05 17:31:42
133,KO,"@TheIfeBayonle Hi! Thanks for being a Coca-Cola fan. During these unprecedented times, we are making every effort to get your favorite beverages to you. Due to extreme demand products may sell out in stores. Feel free to use the link below to check availability.

https://t.co/mXpmwdCY6C",2021-04-05 16:23:57
134,KO,@faithhope17 Hi! Thanks for being a passionate Barq's fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.,2021-04-05 15:56:49
135,KO,"@manda_evox Hey there, love that your grandma is such a big fan of Fanta Zero Sugar! There’s been a high demand for our products during these unprecedented times, and we’ve temporarily shifted our focus to produce our most in demand flavors. Keep checking https://t.co/rReOweNkvy for updates.",2021-04-05 15:53:30
136,KO,"@tadhg_burke Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01522509.",2021-04-05 15:41:30
137,KO,@Salome Thanks for asking! You can find Coke with Coffee near you here: https://t.co/ezJvbOsynj,2021-04-05 14:25:53
138,KO,"@KeckJacob Hi! We appreciate your flavor fandom. Temporarily, we are shifting our focus to accommodate our beverages with the highest demand. Be on the look out for other packaging alternatives as well as plastic bottle options in the meantime.",2021-04-05 14:11:21
139,KO,@NathanJaymot Thanks for thinking of Coca-Cola. You can visit our Sponsorship page for information on how to submit your request: https://t.co/CAzRoMm1eT. Cheers!,2021-04-02 19:49:13
140,KO,"@AinweruhangaMa1 @skaheru @JallyKarungi @mukisafra @AlbertKJ3 @DesireAmanya @prettyHanababe @KK_Mellon @KaraboPatriot @SamaraKahunde @CocaColaCo Thanks for being a Coca-Cola fan! We love seeing your photos, but we can't use them at this time. We appreciate you sharing the love!",2021-04-02 19:47:53
141,KO,"@Rock_Hyrax00 Hi, please call 0800 22 77 11 so that someone can look into this for you. Thanks.",2021-04-02 19:46:46
142,KO,@iceebuffalo We apologize for the inconvenience this has caused you. Please know that your comments are appreciated and they will be shared.,2021-04-02 19:18:27
143,KO,"@astrojet7 Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/ZbyDpsgpDJ to find what is available in your area.",2021-04-02 17:56:59
144,KO,@RaymondUpenieks Locate Coke with Coffee here: https://t.co/ezJvbOsynj,2021-04-02 17:19:13
145,KO,"@james_sully Thanks for reaching out to us, Jimmy. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/ZbyDpsgpDJ to find what is available in your area.",2021-04-02 17:17:10
146,KO,"@Ed_Rudisell Thank you, Ed, for letting us know. To share this with the appropriate management please reply back with your business and contact information.",2021-04-02 17:13:24
147,KO,@ILikeGearsOWar1 We support the recommendation by the World Health Organization (WHO) that people should limit their intake of added sugar to no more than 10% of their total energy/calorie consumption. That's why we're focused on offering more options: https://t.co/Tw5QfxCz32.,2021-04-02 15:37:37
