,Ticker,Tweets,Time
38,TSLA,"In 2020, we produced and delivered half a million cars. Huge thanks to all those who made this possible.
https://t.co/q43vz6RMhd",2021-01-02 14:32:15
39,TSLA,"Order solar panels before the solar tax credit drops at the end of this year. Pair with Powerwall to experience no more blackouts!
https://t.co/gvX4KnG2ca",2020-11-11 19:26:15
40,TSLA,20k Superchargers and counting https://t.co/urudyt9Eui,2020-11-08 17:38:55
41,TSLA,"There's no place like home..especially if it has a Solar Roof.

This Kansas ranch got theirs installed in 4 days.",2020-10-16 23:51:34
42,TSLA,In-car footage from Sunday’s Plaid Model S run at Laguna Seca https://t.co/rwQDBFCWoH,2020-09-23 04:05:38
43,TSLA,The only thing beyond Ludicrous is Plaid,2020-09-23 04:00:07
44,TSLA,Tesla Battery Day starts now!,2020-09-22 21:06:52
45,TSLA,Aka 162 hours of uninterrupted wifi https://t.co/fvm8Y5oERB,2020-08-20 15:58:14
46,TSLA,"Big updates in 🇨🇦 

– Trans-Canada Supercharging ✅ 
– Model Y deliveries ✅ 
– Leasing for Model Y &amp; Model 3 🎯
https://t.co/gyFBEIsjSP",2020-08-18 22:14:35
47,TSLA,RT @UndecidedMF: In Tesla’s Q2 earnings call they dropped the little bombshell that Tesla's solar panels cost $1.49 per watt after incentiv…,2020-08-14 16:25:26
48,TSLA,Live roof &gt; Dead roof https://t.co/scCQ1UXUJb,2020-08-07 20:20:59
49,TSLA,Looking up in Model Y https://t.co/iAfpJ491Zz,2020-08-06 00:58:38
50,TSLA,Tesla Q2 Vehicle Safety Report https://t.co/C7no6bBwGc,2020-08-01 03:44:51
51,TSLA,https://t.co/jmkacbRb5D,2020-07-22 21:57:41
52,TSLA,"Tesla Q2 2020 Vehicle Production &amp; Deliveries | Tesla, Inc. https://t.co/hgJDXLWmBg",2020-07-02 18:30:16
53,TSLA,https://t.co/26o1bAP14v,2020-06-20 20:44:50
54,TSLA,https://t.co/MROOCn4w9f,2020-06-09 02:00:25
55,TSLA,https://t.co/X9dzVXLBLx,2020-05-10 02:22:59
56,TSLA,"Tesla wins 5/6 Kelley Blue Book awards

🏆 Best Overall
🏆 Best Value
🏆 Most Refined
🏆 Best Performance
🏆 Best Styling",2020-04-09 00:41:11
57,TSLA,Engineering update on the Tesla ventilator,2020-04-05 23:18:35
58,TSLA,@UCLAHealth @elonmusk @3M Glad we can help! We’re sending masks and supplies to as many hospitals as we can.,2020-03-22 20:30:51
59,TSLA,"Model Y deliveries begin!

https://t.co/ZhuiM5MTOf https://t.co/3gX6MBPmhp",2020-03-16 17:40:52
60,TSLA,"Giga New York built 4MW of Solar Roof last week, enough for up to 1000 homes!",2020-03-15 02:51:41
61,TSLA,Track Mode V2 for Model 3 Performance introduces more advanced handling customization and lap data recording.,2020-03-10 15:09:48
62,TSLA,Art of the Roof,2020-03-05 20:24:59
63,TSLA,"Model 3 recently earned the 2020 IIHS Top Safety Pick+ Award. Winning cars are selected on their ability to protect people inside and outside the car 
👍🏻🚘",2020-03-04 19:00:24
64,TSLA,"Solar Roof is taking off across the US. Become a Solar Roof installer today, no experience needed!

https://t.co/qX1lEPlkNQ https://t.co/EQKWaoSiqH",2020-02-16 01:23:24
65,TSLA,Roofs never looked so good https://t.co/kC0NQAuklW https://t.co/tPW7rJtNHQ,2020-02-09 22:06:29
66,TSLA,"There is no ""unintended acceleration"" in Tesla vehicles

https://t.co/BcYrcX03A4",2020-01-20 20:29:16
67,TSLA,"We just delivered our first customer cars from Gigafactory Shanghai, marking only one year from when the teams broke ground on the site. https://t.co/UfUxEyRQv0",2020-01-07 10:06:18
68,TSLA,"What a way to close out 2019, and this is only just the beginning. 
Congratulations to the Shanghai team! https://t.co/N6U8qlTPWp",2019-12-30 03:30:06
69,TSLA,"Trans-Canada Supercharger route from Vancouver to Halifax is now open! 🇨🇦⚡
Over half the locations are V3 for the fastest charging speeds. https://t.co/42mnW3hNL5",2019-12-24 17:52:26
70,TSLA,Money printers for all https://t.co/wYCAzV25e3,2019-12-14 03:39:40
71,TSLA,Enjoy charging your car with the sun https://t.co/vMTE5aE8uY,2019-12-13 00:11:49
72,TSLA,Just in case you make your roofing decisions based on slo mo videos https://t.co/6bggrC7yxu,2019-12-06 22:42:37
73,TSLA,Model X just earned 5 stars from Euro NCAP in safety testing,2019-12-04 17:32:31
74,TSLA,I'm gonna tell my kids this is the first pick-up https://t.co/RyNcYfIZ33,2019-11-23 20:53:51
75,TSLA,RT @MotorTrend: The MotorTrend team visited @Tesla twice during the development of #Cybertruck. Six exclusive stories and five videos at ht…,2019-11-22 19:59:46
76,TSLA,"More utility than a pick-up
Better performance than a sports car

https://t.co/28RWdWLYMi",2019-11-22 18:57:07
77,TSLA,"Cybertruck Unveil livestream starts at 8pm 
https://t.co/BhTBgNqeWQ https://t.co/qzKnsIkkms",2019-11-22 02:06:51
78,TSLA,"Cybertruck Unveil starts at 8

Stay tuned for livestream https://t.co/zrbsoKKLd7",2019-11-21 20:26:39
79,TSLA,@tesletter Weekly screen time report got too high,2019-11-13 23:08:01
80,TSLA,"We were very honored to accept one of Europe's most prestigious awards yesterday, Das Goldene Lenkrad (the Golden Steering Wheel), with Model 3 scoring the highest of all tested cars 🏆",2019-11-13 20:07:36
81,TSLA,"Solar Roof uses durable glass solar tiles to generate electricity.
 
Our latest version only takes a few days to set up and is comparable to the cost of a composition shingle roof + electrical bill.
 
Installations begin next month.
https://t.co/27tB768e9e",2019-10-25 23:33:48
82,TSLA,Submit questions for our Solar Roof Q&amp;A ahead of our 2pm launch:,2019-10-25 18:31:12
83,TSLA,"Join us at 2pm PT today to learn all about our V3 Solar Roof product. 

Visit https://t.co/rd0ILdpzRL to listen in.",2019-10-25 16:30:49
84,TSLA,"One of us, One of us.

Become a Production Associate: https://t.co/eatwqqWhdC https://t.co/fr3JuYnVb0",2019-10-17 18:18:44
85,TSLA,@WilliamLaitinen @elonmusk Spookercharger,2019-10-16 20:12:43
86,TSLA,yesterday we almost tweeted that we have a great rash lab instead of crash lab and we all had a good laugh as we all had a good scratch https://t.co/10oLEtnuM4,2019-10-16 14:39:55
87,TSLA,@Tyl3rjam3s don't,2019-10-16 14:13:32
88,TSLA,@HarryStoltz1 F,2019-10-15 20:32:17
89,TSLA,"Do you want a sneak peek of our crash lab?

Of course you do. 

It’s one of the reasons why Model 3 is among the safest cars on the road.
https://t.co/jQxWizz0ea",2019-10-15 20:20:15
90,TSLA,RT @elonmusk: Get Tesla Solar plus Powerwall battery for 24/7 clean power &amp; no more blackouts! https://t.co/mDoPO17YB9,2019-10-14 16:22:29
91,TSLA,@Super_modi_ we're good,2019-10-09 17:11:45
92,TSLA,@Super_modi_ CAR,2019-10-09 17:01:36
93,TSLA,@Super_modi_ CAR-aoke guys,2019-10-09 17:01:24
94,TSLA,Caraoke is all fun and games until you alienate your children by knowing every single word to Let It Go.,2019-10-09 17:00:11
95,TSLA,@PPathole First of all how dare you,2019-10-04 17:24:01
96,TSLA,@kabirakhtar this guy Pragues,2019-10-04 15:00:34
97,TSLA,@AlexSibila https://t.co/0vThQsXBs8,2019-10-04 14:48:05
98,TSLA,(this is the worst tweet we have ever done),2019-10-04 14:26:27
99,TSLA,"Czech (…) it out - orders for Tesla vehicles in the Czech Republic are now open!
https://t.co/GHk5BIOsip",2019-10-04 14:26:10
100,TSLA,@slye we also swore you to secrecy about being sworn to secrecy yet here we are,2019-10-03 16:21:29
101,TSLA,@ZainRaz4 that's just called a kidnapping Zain,2019-10-03 16:18:44
102,TSLA,It's in our V  .̷̛͙̪̀͑̐͌̍͛̑͆͗͐̀͆̿͗͘̕͠͠.̶̨̢̧̧̛̫̱̯̠̮͇̤̠̫̯̺̪̭̻͇͚̅̎͂̀̀̔̃̃́̈́̈́̒͋̏̓̓̓̓̀̆̄͋̎̈̏͠ͅ  update,2019-10-03 16:18:08
103,TSLA,"has anyone found the Easter Egg in your Tesla which releases Cthulhu, our dark lord?",2019-10-03 16:15:17
104,TSLA,"let's all take a moment and think of our friends and family who can't watch videos, sing karaoke and play videogames with their car",2019-10-02 15:28:46
105,TSLA,"@Kristennetten you wouldn't believe how far their reach is Kristen, we live under their shadow",2019-09-27 20:13:11
106,TSLA,"147,730.9 gallons of maple syrup to be exact. But, also, it is an inexact science unless we have a volunteer who loves maple syrup.

(We also apologize to 7-year-olds everywhere for this tweet)",2019-09-27 18:38:26
107,TSLA,"When a child turns 7 they:
• Scream
• May or may not poop themselves
 
When our Supercharger network turns 7 it:
• Churns out as much energy in 1 day as eating 147k gallons of maple syrup (2.25GWh)
• Will be coming to Saskatchewan and Manitoba soon 🇨🇦
https://t.co/FqARLqL35g",2019-09-27 18:36:49
108,TSLA,"@hulu @netflix @Spotify Basically, Version 10.0 is so good you’re going to want to name your children after it. Especially if it’s your tenth child.

The update is rolling out over the next week and you can try it in one of our stores.

See what else is packed into the update: https://t.co/4HvNK8tHxD",2019-09-26 19:25:49
109,TSLA,"@hulu @netflix @Spotify Before V10: 
I love waking my kids up with my Tesla’s chimes, it’s great. It’s the best when they’re awake and crying.

After V10: 
Quieter chimes in Joe Mode keeps my spawn in a peaceful slumber. Life is good.",2019-09-26 19:25:11
110,TSLA,"@hulu @netflix @Spotify You don’t know what to do. You don’t know what to eat.

You trust the opinion of strangers, but you don’t want to talk to them.

With V10, your Tesla can direct you to the nearest highly rated places and the best food. You just need to say whether you’re feeling 🍀 or 😋. https://t.co/KVayDPEAtu",2019-09-26 19:24:56
111,TSLA,"@hulu @netflix @Spotify Do you have friends? 

Make them into enemies with your questionable taste in music AND your awful singing voice with Car-aoke.

(We didn’t post a video because you don’t want to hear Tesla engineers belting out Old Town Road. Trust us.)",2019-09-26 19:22:17
112,TSLA,"@hulu @netflix @Spotify is here.

Get excited. https://t.co/XlrRqQXM5w",2019-09-26 19:22:01
113,TSLA,"Tesla Theater turns your car into your living room while parked, so you can: 

• Make everyone watch that AMAZING YouTube video you HAVE to see (which you definitely don’t have to see) 
• Watch live TV on @hulu 
• @netflix &amp; charge",2019-09-26 19:20:52
114,TSLA,"Where have you parked your Tesla?

But also, who cares?

Our Smart Summon feature means your car collects *you* from the parking lot. https://t.co/boEtjJlY1V",2019-09-26 19:20:02
115,TSLA,"First up: Cuphead. 

In this run-and-gun game you: 
• have a cup for a head 
• have gambled your soul with the Devil (and lost) 
• and have to collect souls (with the help of little finger guns) 

Get ready to have fun, but also get ready to rage quit. A lot. https://t.co/42HPDuk7o6",2019-09-26 19:18:16
116,TSLA,"Software Version 10.0: Your brand new Tesla is here.

Buckle up, we have a lot to get through ⬇️",2019-09-26 19:16:45
117,TSLA,RT @Nnedi: One of the highlights of my day is hitting the accelerator while driving my @Tesla. 🚀 https://t.co/f5wdbAbQGl,2019-09-25 19:54:37
118,TSLA,"Do you ever dream of a day when it’s not ‘electric vehicle’, it’s just ‘vehicle’",2019-09-25 16:32:31
119,TSLA,Powerwall is all fun and games until the whole neighbourhood crowds into your garage’s sports bar because you’re the only one with electricity. https://t.co/EYYSRL4vdL,2019-09-24 20:09:45
120,TSLA,@Kristennetten please don't post our R&amp;D projects Kristen,2019-09-24 18:22:45
121,TSLA,does she ever ask you what you're thinking and you say 'nothing' but you're actually thinking about whether Tesla secretly employs thousands of tiny hamsters to power their cars and it's not batteries at all https://t.co/dtappy2ZXk,2019-09-24 16:54:05
122,TSLA,RT @RahulPrasad74: @Tesla @elonmusk Thank you for an amazing experience in our #Model3Au We are loving being part of the revolution..This i…,2019-09-23 20:11:59
123,TSLA,@cornish07 yeah they have them in Basel too: https://t.co/hkCFdobW6Q,2019-09-23 15:09:53
124,TSLA,@negativescope it can be arranged between consenting adults,2019-09-23 15:06:57
125,TSLA,"To be clear: don't break the law to get a test drive. 

Just schedule one with us instead: https://t.co/r2r9pe6Zso",2019-09-23 15:05:35
126,TSLA,Wonder how many Bargersville residents are going to get themselves arrested just so they can have a test ride https://t.co/VFjKUEhnNR,2019-09-23 15:05:17
127,TSLA,"⠀         (\__/) 
   ⠀  (•ㅅ•) Tesla Powerwall
　＿ノ ヽ ノ＼ __ 
/　`/ ⌒Ｙ⌒ Ｙ　ヽ 
( 　(三ヽ人　 /　　 |
|　ﾉ⌒＼ ￣￣ヽ　 ノ
ヽ＿＿＿＞､＿＿_／ 
　　 ｜( 王 ﾉ〈  (\__/) 
　　 /ﾐ`ー―彡\ (•ㅅ•) me wanting to play Teenage Dirtbag on repeat during a power grid blackout",2019-09-22 15:57:44
128,TSLA,"It's almost like using the daily free energy pumped out by the sun instead of fossil fuels is a no-brainer.
https://t.co/2w5mCBZasB",2019-09-21 15:41:02
129,TSLA,"“What do you think of electric cars?”

*excited screaming* https://t.co/AJEKGydTaq",2019-09-20 15:24:55
130,TSLA,Anyone riding a UFO out of Area 51 today can recharge at our nearby Supercharger in Beatty. One day only. https://t.co/3mKU0UGWBr,2019-09-20 14:06:27
131,TSLA,"Until then, auf Wiedersehen Germany 👋

Here’s some of our initial Model S Plaid data to keep you buzzing until we return: https://t.co/cWk9EModcM",2019-09-19 17:42:37
132,TSLA,"Data from our track tests indicates that Model S Plaid can achieve 7:20 at the Nürburgring. 

With some improvements, 7:05 may be possible when Model S returns next month.",2019-09-19 17:41:04
133,TSLA,"Model 3 has earned the IIHS 2019 Top Safety Pick+ Award, earning top scores across all eight tests covering crashworthiness, occupant protection, crash avoidance, and headlight systems.",2019-09-19 04:03:20
134,TSLA,@FredericLambert nope,2019-09-18 18:12:57
135,TSLA,@DMC_Ryan 💪🔋,2019-09-18 18:07:17
136,TSLA,"We installed a Supercharger at Nürburgring. Makes it feel like home, you know? https://t.co/x1tPjI7bi0",2019-09-18 18:00:19
137,TSLA,"Plans for tonight:
• playing The Sims
• naming a character Internal Combustion Engine
• making them go for a swim
• deleting the swimming pool ladder",2019-09-17 15:10:35
138,TSLA,@Cardoso Convince your spouse to rename themselves as Tesla,2019-09-16 17:03:59
139,TSLA,You can't actually marry your Tesla (sorry) but this is the next best thing: https://t.co/z3KLrGtL1J,2019-09-16 17:01:12
140,TSLA,What's the first thing in your Tesla that you showed your grandparents? https://t.co/IvtxH1lQyC,2019-09-15 19:51:29
141,TSLA,Jk no one ever gets tired of Africa by Toto,2019-09-14 21:17:57
142,TSLA,What's your go-to tune for showing off your car's sound system and making your neighbors call the police because its 2am and they're tired of hearing Africa by Toto?,2019-09-14 21:17:08
143,TSLA,"The next time a badger hails down your Tesla, do the right thing and leave them on the road because badgers are wild animals and will definitely rip up your seats.
https://t.co/Yb5jz1Tvzc",2019-09-13 16:05:51
144,TSLA,@florentderue It's not a haunted house if the lights are on,2019-09-12 21:18:02
145,TSLA,"Just to be 100% clear, Powerwall would still work great in the world's ugliest home too https://t.co/N5Zuk6Lv3T",2019-09-12 21:12:37
146,TSLA,@correctoman2011 @WeatherTechRcwy A member of the Tesla development team (amateur driver),2019-09-12 01:14:37
147,TSLA,"*~ Some personal news ~*

We lapped Laguna Seca @WeatherTechRcwy in 1:36.555 during advanced R&amp;D testing of our Model S Plaid powertrain and chassis prototype

(That’s a second faster than the record for a four-door sedan) https://t.co/OriccK4KCZ",2019-09-12 01:08:17
148,TSLA,Also great news if you want to power your commute with the sun instead of toxic &amp; polluting gas: solar panels are now an eligible product for referral benefits too,2019-09-10 17:50:09
149,TSLA,"You can now get 2k miles of free Supercharging for you *and* a friend via our referral program.

...great news for those of you who love posting your referral code in our Twitter replies (RIP my mentions)",2019-09-10 17:50:09
150,TSLA,"Aurora Borealis ✅
Blue Lagoon ✅
Sustainable energy ✅
Reykjavík service center ✅
Tesla vehicle orders open for Iceland NOW 🙌",2019-09-09 06:27:17
151,TSLA,"Kids are actually our best customers, so even when you have a child they’ll also only ever congratulate you on getting a Tesla.",2019-09-08 17:33:47
152,TSLA,"{\__/}            {\__/}
( • . •)         (• - • )
/ &gt;  👶       / &gt; &lt; \ 
Baby?        no

{\__/}            {\__/}
( •_•)      ✨(• . • ) ✨ 
/ &gt;  🚗       \/       \/
Tesla?        congratulations https://t.co/4FwmEniHoZ",2019-09-08 17:32:48
153,TSLA,This was our first attempt... https://t.co/XItV9gtdR1,2019-09-07 16:59:45
154,TSLA,"Our Model X towed a plane once and now we're in the 2020 Guinness World Records book.

So…how's your day going? https://t.co/MTfi6Wyh7y",2019-09-07 16:58:06
155,TSLA,(Reminder: your Tesla is also kind of the world’s greatest tent.),2019-09-06 20:17:20
156,TSLA,🍁 brb putting our epic panoramic glass roof to work in the Canadian wilderness 🍁 https://t.co/2ACgE5TW2C,2019-09-06 20:16:49
157,TSLA,Model 3 has landed in Hong Kong (who's excited) https://t.co/rYLQmygZB8,2019-09-05 18:28:23
158,TSLA,"can we all just agree that pumping out carbon monoxide, carbon dioxide, particulate matter, nitrogen oxide and sulphur dioxide from cars on all the streets around the world is maybe a bad idea",2019-09-04 19:56:45
159,TSLA,"@_flofar first dogs, which are great enough to begin with, and then a whole mode. What a world to live in.",2019-09-03 20:59:35
160,TSLA,@MKBHD those first three seconds just getting the seatbelt on are a little underwhelming to be fair,2019-09-03 20:56:43
161,TSLA,Tell us about *that moment* when you knew you needed a Tesla,2019-09-03 20:48:12
162,TSLA,@ZainRaz4 We now go live to Australia... https://t.co/tPjQAzRDN9,2019-09-01 19:16:54
163,TSLA,Tesla is the kangaroo of the automotive world because we raise little Teslas in the frunks of our cars.,2019-09-01 18:57:21
164,TSLA,Model 3 has arrived in Australia 🦘 https://t.co/lXpeWxG4Pj,2019-09-01 18:56:36
165,TSLA,"@Sofiaan @peta yep, includes the steering wheel",2019-08-31 21:02:18
166,TSLA,Model 3 interior is now 100% leather-free 🐄 https://t.co/2F47zp8A4T,2019-08-31 21:00:21
167,TSLA,in fairness to ourselves we literally only rolled this feature out 5 minutes ago,2019-08-30 20:06:14
168,TSLA,"Customer: There’s a dent on the front-ish-side-quarter-half panel, under the second fold.
 
Tesla: 
 
Tesla: you can now send us a photo through your Tesla mobile app when scheduling service
 
Customer: cool, I didn’t know that

Tesla: blame our social media team https://t.co/fkIXOCMvg3",2019-08-30 20:05:20
169,TSLA,"Voilà, we’ve unlocked even more power in our European Superchargers.
 
C’est très speedy. https://t.co/AV89PfXtld",2019-08-29 17:52:38
170,TSLA,Algorithm update in progress,2019-08-28 23:06:38
171,TSLA,We're making some updates to Tesla Insurance and will be back online shortly.,2019-08-28 22:49:26
172,TSLA,"Tesla Insurance launches today in California to offer better rates for Tesla owners.

https://t.co/rDjbEvBxzY",2019-08-28 19:55:12
173,TSLA,@28delayslater but what a cone,2019-08-27 17:09:35
174,TSLA,@petitpiton Surely after her escape Maria would have kept the Swiss hills alive with the sound of music too?,2019-08-27 17:07:57
175,TSLA,The hills are alive with the sound...completely opposite to combustion engines,2019-08-27 16:47:02
176,TSLA,"We know Switzerland is supposed to be neutral and all, but they're making a *pretty* aggressive play for most epic Tesla charging location https://t.co/G1Fq03eTQM",2019-08-27 16:46:16
177,TSLA,"We pride ourselves on our clean, minimal interior aesthetic.

Send us pictures of how you've ruined it.",2019-08-26 16:10:19
178,TSLA,"Now there’s a 🥝 with good taste.

Model 3 has arrived in New Zealand 🇳🇿 https://t.co/LmwNgG8fXA",2019-08-26 06:03:32
179,TSLA,"Last month we had over 2 million Supercharger sessions, totalling 72 GWh of energy.

That could power:
- Hawaii for three days
- the Republic of Ireland for a day
- playing 'You're Beautiful' on repeat from every device in your house because Karen just left you",2019-08-25 19:27:13
180,TSLA,"Oh, range anxiety, that's right.

https://t.co/u2wogX740A",2019-08-24 15:21:34
181,TSLA,Are we forgetting something?,2019-08-24 15:21:15
182,TSLA,(it’s true ☝️),2019-08-23 16:56:09
183,TSLA,"Also available? Our new, more-efficient, longer-range Model S and Model X.",2019-08-23 16:55:57
184,TSLA,"Hint: starts with P and ends with oland, Hungary, Romania and Slovenia.

Model 3 orders are open today in 🇵🇱 🇭🇺 🇷🇴 🇸🇮",2019-08-23 16:55:39
185,TSLA,Where will Model 3 show up next?,2019-08-23 16:55:01
186,TSLA,Your Tesla comes with batteries included.,2019-08-22 16:48:31
187,TSLA,"2 identical chips, both capable of 36 trillion operations per second.

(don't eat them)

https://t.co/e4lcwR4fwB",2019-08-21 14:49:01
188,TSLA,@chrissyteigen We don’t miss any other tweets because now we have this one,2019-08-19 20:35:59
189,TSLA,Tell us about the car you don't miss anymore because now you own a Tesla.,2019-08-18 18:17:26
190,TSLA,Tesla is destroying the Slug Bug and Yellow Car Game industries. https://t.co/xYfCRIrkLT,2019-08-17 17:58:56
191,TSLA,For all the data lovers out there 📊 https://t.co/JRjxT4bC9U,2019-08-16 17:40:21
192,TSLA,"South Korea, please, you're too much!

(but, go on) https://t.co/xBMWUgo1QT",2019-08-15 16:53:20
193,TSLA,@tesletter @mortchad @WadeAndersonPT @TeslasocialC @Model3Owners @vincent13031925 @DMC_Ryan That's actually pretty epic.,2019-08-14 18:37:18
194,TSLA,RaNgE aNxIeTy https://t.co/Z6E9TJ2c5j,2019-08-14 16:38:12
195,TSLA,Which is your favorite model?,2019-08-13 17:23:27
196,TSLA,"@Hooray Kettleman City would like a word:

https://t.co/5ght3XX06l",2019-08-12 16:38:43
197,TSLA,"""I really miss gas stations"" said nobody ever",2019-08-12 16:23:19
198,TSLA,But would you buy it *again* though Alex https://t.co/Ndlb16ZYnb,2019-08-10 17:16:01
199,TSLA,"Life Goals.

https://t.co/wfQnWPXenJ",2019-08-09 21:00:46
200,TSLA,"You also win the prize for image most eerily similar to our webpage

https://t.co/exB4mxnhMR https://t.co/ZVH4ELzfDk",2019-08-09 15:16:16
201,TSLA,Even if you don’t have Powerwall you can still go and play games in your Tesla though 🎮,2019-08-09 15:15:40
202,TSLA,"When the grid goes down, stored energy in Powerwall means you can:  
• keep the lights on 
• do your laundry
• play videogames instead of taking this rare opportunity to connect with your loved ones. https://t.co/SyRMHfpXFy",2019-08-09 15:15:20
203,TSLA,@redletterdave What would it hatch?,2019-08-08 17:15:20
204,TSLA,"It can't just be an actual Easter egg, it's only August.",2019-08-08 17:14:35
205,TSLA,"If you could hide one more Easter egg in a Tesla, what would it be?

https://t.co/0BB3UTHs83",2019-08-08 17:13:58
206,TSLA,"@bwohlgemuth Better than our first try: Shomburg. 

Apologies to all from Schaumburg!",2019-08-07 20:08:10
207,TSLA,@thejimos Svalbard?,2019-08-07 19:20:55
208,TSLA,"…El Paso, Bakersfield, Toledo, Chico, Tyler, Lancaster, Sarasota, Pensacola, Memphis, Kircheim, Henrietta, Fresno, Telemark, Shaumberg (Chicago), Boissy-Saint-Leger (Paris), Berlin, Warwick, Warsaw, Le Coq and Corpus Christi.",2019-08-07 19:02:18
209,TSLA,*deep breath*,2019-08-07 19:01:53
210,TSLA,"Check us out in San Diego, Moss, Prague, Oslo, Guadalajara, Toronto, Reno, Monterrey, Council Bluffs, Spokane, Latham, Pearl, South Tucson…",2019-08-07 19:01:33
211,TSLA,"We’ve added more than 30 new service centers in recent months.

Where to next? 🚀 https://t.co/NXhPMSfJ9E",2019-08-07 19:00:35
212,TSLA,"So, Gigafactory Shanghai is going well… https://t.co/x0wzMVHAXs",2019-08-06 18:17:58
