,Ticker,Tweets,Time
21,JPM,"2020 brought unfathomable challenges and changes. 

$JPM leaders address how our business, industry, and workplace have adapted in their annual letters ✍️ to shareholders. 

[THREAD]👇",2021-04-09 17:58:51
22,JPM,RT @CNBC: How JPMorgan increased the number of Black interns in its Wall Street program by nearly two-thirds https://t.co/Hq8t0BAUtT,2021-04-09 16:25:40
23,JPM,How will policy and sustainability technology impact ESG investing? Listen here: https://t.co/wzY8PX36nO https://t.co/cR6ZWMOpbH,2021-04-09 15:00:09
24,JPM,Our new Green Economy banking team will provide dedicated banking services and expertise to companies that produce environmentally-friendly goods and services or focus on environmental conservation.,2021-04-09 10:36:36
25,JPM,To read Jamie Dimon’s full letter to shareholders visit the link below https://t.co/g8GKdJPp6l,2021-04-08 17:21:41
26,JPM,4️⃣ “My fervent hope is that America will roll up its sleeves and bring bold leadership to our […] problems. Business and government collaborating together can conquer our biggest challenges.”,2021-04-08 17:20:34
27,JPM,"2️⃣ “Long-term business success depends on community success.”

3️⃣ “The fault line is inequality. […] The good news is that this is fixable.”",2021-04-08 17:20:11
28,JPM,"1️⃣ “2020 was an extraordinary year by any measure. It was a year of a global pandemic, a global recession, unprecedented government actions, turbulent elections, and deeply felt social and racial injustice.”",2021-04-08 17:19:43
29,JPM,"In his Annual Letter, Jamie Dimon provides a roadmap on driving an inclusive recovery, advancing economic equality, and keeping America competitive in the long-term.

Read some of the key themes 👇",2021-04-08 17:19:26
30,JPM,"$JPM Chairman and CEO, Jamie Dimon, releases his Annual Letter to Shareholders.",2021-04-07 12:30:00
31,JPM,ESG ranked as the top asset class for increased allocations in 2021. Find out the key factors at play: https://t.co/K1ZDVUGwdM https://t.co/ogWmnNBHEk,2021-04-06 15:00:10
32,JPM,The U.S. housing market has been the most resilient sector of the U.S. economy throughout the global pandemic. Here are the key values at play.,2021-04-02 15:30:00
33,JPM,For more information and relevant disclosures visit https://t.co/JffdMfWbZG,2021-04-01 17:35:24
34,JPM,"The idea of balancing exposure to “cyclical” areas of the market with megatrends like  

⚡️digital transformation
🩺healthcare innovation and 
🌲sustainability 

is attractive, as J.P. Morgan Wealth Management thinks these areas are poised to thrive, regardless of the pandemic. https://t.co/N6K97Bgivg",2021-04-01 17:34:47
35,JPM,"As vaccine distribution continues and helps move us towards a post-pandemic world 🌎 , the recovery will broaden out and the economy will continue to heal. https://t.co/Iw9kznoIIl",2021-04-01 17:33:06
36,JPM,"There are still restrictions on

✈️ travel
🍽 dining and
🎞 entertainment

but thanks to the ingenuity of the Global 🌎Healthcare Community, we can see the light at the end of the tunnel. https://t.co/O0d1K9X8Mk",2021-04-01 17:31:54
37,JPM,"It’s no secret that the virus took a toll on the economy. But since last summer, the U.S. has seen a meaningful rebound in economic activity on the whole. 

J.P. Morgan Wealth Management looks at the virus, the vaccine, and what lies ahead in the Bird’s Eye View.

[THREAD] 👇 https://t.co/43r7uMeRoI",2021-04-01 17:30:51
38,JPM,"What’s it like to work in applied AI and ML at J.P. Morgan? From academic conferences to published work, data scientists gain hands-on experience in developing new AI techniques. https://t.co/UQYtsWYnJp https://t.co/rV7KxVBEWV",2021-03-31 17:00:09
39,JPM,"ESG investing passes its first stress test and a sustainability-linked bond boom, according to experts.",2021-03-30 15:30:00
40,JPM,"France Minister of Gender Equality, Diversity, and Equal Opportunities Elisabeth Moreno shared powerful lessons she’s learned throughout her career with us this #WomensHistoryMonth.",2021-03-30 14:30:01
41,JPM,"A push towards sustainable business practices, digitalization and risk management offers opportunities for the sector to get back on track.  https://t.co/nz4ybrUhnP https://t.co/WE4itHMV6R",2021-03-30 01:35:02
42,JPM,J.P. Morgan’s Christine Moy and Naveen Mallela discuss what to expect for the future of payments.,2021-03-29 19:00:01
43,JPM,"J.P. Morgan’s Global Head of Securities Services, Teresa Heitsenrether, reflects on the division’s transformative growth in recent years.",2021-03-29 15:30:00
44,JPM,The rise of SPACs bodes well for more robust activity in the M&amp;A market.,2021-03-24 19:00:01
45,JPM,"J.P. Morgan’s CEO of Asset &amp; Wealth Management, Mary Callahan Erdoes, discusses the importance of teamwork and innovation in order to overcome challenging times.",2021-03-23 21:30:00
46,JPM,SPACs accounted for 65% of the IPO market issuance in Q1. Find out what's driving the surge.,2021-03-22 18:00:01
47,JPM,Battery electric vehicle adoption is steadily rising in North America.,2021-03-19 20:38:23
48,JPM,"J.P. Morgan’s Joyce Chang reflects on lessons learned from the pandemic: ""It changed the speed at which we analyzed problems.""",2021-03-18 19:55:00
49,JPM,"The Advancing Black Pathways fellowship is a paid, professional development program aimed at increasing diversity.",2021-03-18 11:00:36
50,JPM,"As vaccine rollout continues across the US, UK, and Europe, what actions will the Fed take? J.P. Morgan’s head of cross asset fundamental strategy discusses with @BloombergTV.",2021-03-16 15:33:50
51,JPM,J.P. Morgan’s Luis Oganes discusses how timely research helped fixed-income investors stay informed during uncertain times.,2021-03-16 10:08:23
52,JPM,"Celebrating inspiring women through #WomensHistoryMonth: meet Mellody Hobson, a leader who’s worked across civic, nonprofit, and professional organizations and has been on the $JPM board since 2018.",2021-03-15 10:28:48
53,JPM,J.P. Morgan's wholesale payments team continues to invest in the future of financial technology for our global clients.,2021-03-12 09:00:00
54,JPM,"This #WomensHistoryMonth we’re highlighting some of the women who #powerHER. Meet Ginni Rometty, an executive who is redefining workplace leadership.",2021-03-11 21:04:08
55,JPM,"RT @YahooFinance: ""My guess is we're going to see some more instability out of the bond market over the next three or four months as the ec…",2021-03-11 11:05:15
56,JPM,"J.P. Morgan’s Marc Badrichani reflects on 2020: “We faced many of the same challenges that our clients did, but our scale and flexibility allowed us to adapt and engage clients in new ways.”",2021-03-10 13:00:02
57,JPM,"During times of uncertainty, people are likely to speculate – read on for tips about using research and a long-term outlook to make your investment decisions.",2021-03-09 16:16:56
58,JPM,"Inspired by all the incredible women on this list, including eight influential leaders from right here at JPMorgan Chase. Congratulations to all. https://t.co/yV8kjrfhaQ",2021-03-08 12:04:33
59,JPM,"@HESherman We hear you, and desperately miss the theatre too, Howard. Drama is best served on the stage (not in online trading). Here’s to Broadway reopening in 2021 🎭",2021-03-05 17:59:01
60,JPM,Our new collaboration with Reonomy provides commercial real estate clients with timely insights and powerful analytics to craft top industry solutions.,2021-03-05 17:30:00
61,JPM,Les petites entreprises sont l’épine dorsale des quartiers du Grand Paris. J.P. Morgan  et @bpifrance ont lancé un second accélérateur de petites entreprises pour aider les entrepreneurs de Seine-Saint-Denis à développer leur activité et l'économie locale.,2021-03-05 12:06:00
62,JPM,A potential spike in consumer spending is expected for the retail sector. Matthew Boss explains the catalysts at play.,2021-03-04 14:34:06
63,JPM,"Jean Chatzky, CEO of HerMoney, shares her simple five-step money philosophy, designed to help women build sustainable wealth and financial security.",2021-03-01 14:23:00
64,JPM,"""J.P. Morgan made its presence felt across all aspects of capital raising in 2020… it was able to adapt quickly and help clients weather the storm.”",2021-03-01 11:00:01
65,JPM,"Our work underwriting ESG risk and bonds and innovating new products in the sustainable finance space, are core to the future of our business.",2021-02-26 18:41:21
66,JPM,"Byna Elliott, our Head of Advancing Black Pathways, shares advice she hopes will inspire the next generation this #BlackHistoryMonth. https://t.co/NXsT6ITT22",2021-02-26 13:25:09
67,JPM,RT @StrategyInsider: JPMorgan reveals the latest part of its $30 billion commitment to support Black and brown communities https://t.co/oCN…,2021-02-25 17:19:19
68,JPM,"In fast markets, stock prices can change rapidly in the course of a single day. Discover methods that might help limit surprises.",2021-02-25 13:54:00
69,JPM,"The COVID-19 pandemic has exacerbated inequities and barriers to opportunity for low-income youth. Today we launch of our new fund with @SuttonTrust to improve access to employability for underserved, low-income, and Black and Minority Ethnic university students in the U.K.",2021-02-25 13:46:33
70,JPM,Here are the key market trends that may boost an economic recovery and drive companies’ decision-making this year. https://t.co/c8QdsJBQW6 https://t.co/qI7ACSgoiI,2021-02-24 21:00:13
71,JPM,RT @CNBC: Op-ed: Here's what to evaluate before investing in the SPACs boom https://t.co/k0P1pqdCj0,2021-02-24 15:11:48
72,JPM,"RT @Reuters: Stuck in space with bills to pay? Don’t worry, the satellites could take care of it. JPMorgan has recently tested blockchain p…",2021-02-24 13:37:26
73,JPM,J.P. Morgan’s Marko Kolanovic reflects on staying ahead of the extraordinary market developments faced in the past year.,2021-02-24 11:04:57
74,JPM,"J.P. Morgan top-ranked Research Analyst, Dubravko Lakos-Bujas, discusses the two emerging themes amid a global reopening. https://t.co/hyKIyo4yWi",2021-02-23 22:14:02
75,JPM,RT @CNBC: JPMorgan Chase announces latest efforts in its $30 billion commitment to address racial inequality https://t.co/1ut23rq7JX,2021-02-23 19:06:03
76,JPM,Research from J.P. Morgan found that some Black and Latinx female investors were more likely to take matters into their own hands and seek market opportunities despite recent volatility.,2021-02-23 17:53:00
77,JPM,"This strategic investment in fintech, Zanbato, complements our firm’s commitment to support clients across the private market ecosystem to make markets more liquid and reliable.",2021-02-23 13:15:09
78,JPM,"While we discount the early-year inflation rebound, the macroeconomic backdrop is shaping up differently than a decade ago and looks set to promote a gradual but sustained rise in global inflation. 

➡️ For more Global 🌎 Research insights visit https://t.co/90GPUrFs0g",2021-02-19 18:10:19
79,JPM,3️⃣ Traction: Central banks will maintain low-for-long interest rates through this period of strong growth and these stances should become more effective as their reflationary credibility builds.,2021-02-19 18:08:09
80,JPM,"2️⃣ More fiscal support: Additional fiscal stimulus is being provided across the advanced economies, with packages worth close to $2 trillion expected to boost 📈 US growth this year.",2021-02-19 18:06:54
81,JPM,"1️⃣ Virus containment: COVID-19 second wave restrictions have been targeted successfully to curb the spread while limiting economic disruptions. Business 💼 spending growth has been resilient, and consumer 🛍 spending is poised to rebound as restrictions are relaxed this spring.",2021-02-19 18:06:15
82,JPM,"How complete an economic recovery lies ahead? J.P. Morgan Global Research projects global and US growth at its strongest pace since the early 1980s.

Here are the 3 key drivers behind that expectation.

[THREAD] 👇",2021-02-19 18:05:29
83,JPM,Here is what the expected rise in M&amp;A activity means in the year ahead.,2021-02-19 17:00:01
84,JPM,RT @Marketplace: SPAC = Special purpose acquisition companies. A top JPMorgan banker explains what you need to know about the Wall Street c…,2021-02-19 11:04:52
85,JPM,➡️ For more insights from J.P. Morgan’s Corporate Finance Advisory team visit: https://t.co/keqKCxgmhj,2021-02-18 21:34:24
86,JPM,"🔟 M&amp;A may be the great equalizer.                          

Despite a volatile year that saw all-time high VIX levels, M&amp;A activity 🤝 was comparable to other non-recessionary years during the past two decades.",2021-02-18 21:33:51
87,JPM,"9️⃣ Delivering growth has become more difficult, but investor interest has expanded.

Despite limited opportunities, investor interest in market growth 📈 has increased - this has caused the relative value of growth in the market to rise 160% higher than the past 20 years.",2021-02-18 21:32:59
88,JPM,"8️⃣ Retail investors are driving momentum in high-growth firms.

The stereotype of the retail investor as the passive income-oriented retiree was challenged in 2020. Retail investor 👩‍💻👨‍💻 ownership in high-growth companies increased by nearly 30%.",2021-02-18 21:32:24
89,JPM,"7️⃣ Energy transition and ESG interest are accelerating.

ESG 🌱 bonds proved resilient in 2020, with market issuance increasing by 62%— the largest dollar increase to date.",2021-02-18 21:32:04
90,JPM,"6️⃣ Equity markets show resilience.

Despite the pandemic, equity market performance remained strong, resulting in an expected increase of issuance in 2021.",2021-02-18 21:31:40
91,JPM,"Since last March, the rating agencies have issues 6x more downgrades than upgrades, with 91% in the high yield space. Consequently, the rating agencies are now more aligned for the year ahead 🗓.",2021-02-18 21:30:17
92,JPM,"5️⃣ Rating agencies took action.

Throughout 2020, several rating actions took place to reflect market dynamics 📈📉.",2021-02-18 21:29:57
93,JPM,"4️⃣ Debt markets have rebounded at record pace.

Central bank policies have aided in the rapid recovery of debt markets resulting in high levels of Investment Grade and High Yield debt issuances.",2021-02-18 21:29:20
94,JPM,"3️⃣ Mixed recovery timelines are expected for US firms, but strong cash positions lower uncertainty.

In ‘21 nearly two-thirds of S&amp;P 500 firms will recover to ‘19 EPS levels.  Smaller firms face a slower recovery, but firms of all sizes have strengthened cash 💵 on balance sheet.",2021-02-18 21:28:44
95,JPM,"2️⃣ Unemployment trends vary, but a new business boom has emerged.

A record of +1 million entrepreneurs were inspired to seek out new business 💼 applications in 2020, signaling a potential new wave of innovation.",2021-02-18 21:27:46
96,JPM,"1️⃣ The COVID-19 recovery won’t be a global synchronization, unlike the downturn.

Over 90% of the world’s 🌎 economies went into recession during 2020, but the recovery is expected to be uneven with countries and US states trending differently.",2021-02-18 21:27:06
97,JPM,"While 2020 left us with uncertainty and an uneven recovery, 2021 may be the year for action.

J.P. Morgan’s Corporate Finance Advisory outlines 10 key trends that will help drive companies’ decision-making. 

[THREAD] 👇",2021-02-18 21:26:30
98,JPM,"RT @IIF: .@jpmorgan's Daniel Pinto applauds the efforts of the U.S. Climate Finance Working Group, which today published Principles For A U…",2021-02-18 17:05:41
99,JPM,Corporates are expected to see an increase in shareholder activism and a focus on #ESG.,2021-02-17 20:00:01
100,JPM,"RT @asfaAUST: The #COVID19 pandemic has challenged asset owners like few events in history. Head of Platform Sales - Securities Services, A…",2021-02-17 09:07:46
101,JPM,"“2021 will be the year of sustainability-linked bonds.” Marilyn Ceci, global head of ESG debt capital markets at J.P. Morgan, discusses the sustainable finance market with @business.",2021-02-16 17:04:35
102,JPM,"Dirk Albersmeier, global co-head of M&amp;A, explains key drivers of M&amp;A activity.",2021-02-12 19:00:01
103,JPM,2020 proved to be a volatile year for fixed-income investors. J.P. Morgan’s Matt Jozoff discusses how real-time insights helped investors stay informed during turbulent times.,2021-02-12 18:17:37
104,JPM,"The J.P. Morgan annual e-Trading survey results are in – after a turbulent year, traders are looking to leverage technology. Discover how this could affect their execution style.",2021-02-10 14:09:00
105,JPM,"RT @CityAM: Ex-Labour MP Chuka Umunna hired by JPMorgan to ESG role

Chuka Umunna has been hired by JPMorgan to head up its environmental,…",2021-02-10 11:56:05
106,JPM,"Anu Aiyengar, global co-head of M&amp;A, shares tips for doing deals during a crisis.",2021-02-09 20:00:01
107,JPM,Three of our leading executives were named to @DiversityWoman's Elite 100 list of Black women that are changing the game in corporate America. Read on for more: https://t.co/Ofvfh0Hbny https://t.co/ftXSLCRLOc,2021-02-08 20:10:03
108,JPM,"Oly Ebiringa, a talented artist and one of our IT Project Managers, shares how she's building on a resilient legacy this #BlackHistoryMonth. https://t.co/Zn0vRnSxVJ",2021-02-05 19:23:28
109,JPM,"Ally Love, Founder and CEO of Love Squad, shares the importance of diversity and how it can empower women entrepreneurs. For this perspective and more, listen to the Women on the Move podcast.",2021-02-05 11:22:28
110,JPM,What factors are accelerating ESG investment flows? J.P. Morgan Global Research explains.,2021-02-03 12:00:01
111,JPM,The rise of SPACs bodes well for more robust activity in the M&amp;A market.,2021-02-02 16:00:00
112,JPM,Proud to be named 2020's Top Global Research Firm. Congratulations to the Global Research Team who delivered timely content and thought leadership to clients in some of the fastest moving and most volatile markets.,2021-02-02 14:30:00
113,JPM,"Creating an inclusive workspace for all our employees is important to our firm. We’re proud that for the 19thyear in a row, @jpmorgan has scored a 100 on @HRC’s 2021 Corporate Equality Index, and is named a “Best Place to Work for LGBTQ Equality.” https://t.co/HdJoPj7y0D",2021-01-29 10:48:01
114,JPM,E-commerce app usage rose by 15% yoy during 11.11 sales. Find out what this means for consumer shopping habits:  https://t.co/eW9HCHuDWb https://t.co/kmOmdwityI,2021-01-29 02:07:03
115,JPM,"We are proud to be recognized by Greenwich Associates as a global leader in digital treasury and payments with multiple No.1 rankings for cash management, innovation, digital capabilities and quality of advice.",2021-01-27 20:08:29
116,JPM,RT @dealbook: In today's DealBook Weekend newsletter: Big banks make the case for boardroom diversity. https://t.co/dMzFbYa1SC by @laurensh…,2021-01-25 18:13:59
117,JPM,Find out what the road ahead in 2021 looks like for businesses and their leaders in our Business Leaders Outlook Survey Results.,2021-01-21 13:31:00
118,JPM,"J.P. Morgan Biotechnology Analyst, Cory Kasimov, discusses how the COVID-19 vaccine is shaping biotechnology for years to come.",2021-01-19 22:33:00
119,JPM,RT @OutandEqual: We are excited to be able to expand our efforts to help members of the transgender and gender non-conforming community thr…,2021-01-15 22:36:53
120,JPM,"$JPM reports net income of $12.1B and EPS of $3.79 for 4Q20, or net income of $9.9B and EPS of $3.07 excluding credit reserve releases of $2.9B",2021-01-15 12:01:29
121,JPM,U.S. consumers are transitioning from store-front pharmacies to mail-in prescriptions. Health care leaders discuss these trends at #JPMHC21. https://t.co/ERX83gNzND https://t.co/NoyiAs82rI,2021-01-14 19:15:08
122,JPM,"At #JPMHC21 Moderna’s CEO, Stephane Bancel, speaks about protecting the public against COVID-19 in the future, ""Vaccinations play a key role.""",2021-01-13 20:30:00
123,JPM,CVS Health's Karen S. Lynch joins a keynote panel about COVID-19 vaccines at #JPMHC21 today.,2021-01-13 19:30:00
124,JPM,What is next for the health care industry? Leaders connect virtually this week for #JPMHC21.,2021-01-13 19:30:00
125,JPM,"@Amy_Siskind The report you are referring to is incorrect. WePay does not process payments for crowdfunding sites, including GiveSendGo, and we did not process these payments.",2021-01-08 00:40:38
126,JPM,https://t.co/EHQF3pYSBI,2021-01-06 21:20:39
127,JPM,Meet Anu Aiyengar. She’s co-leading J.P. Morgan’s Global M&amp;A team through unprecedented disruption.,2021-01-05 14:30:09
128,JPM,RT @BloombergTV: Is any dip in the market a buying opportunity? JPM's Mislav Matejka sees Georgia politics as a wildcard that could influen…,2021-01-05 11:52:13
129,JPM,"J.P. Morgan’s Co-Head of Global M&amp;A, Anu Aiyengar, explains the winning strategy for growth in 2021. https://t.co/2CLemzymho https://t.co/drsZcn4l5q",2021-01-04 21:09:09
130,JPM,Ring in the New Year with the must-reads and unique experiences featured on the #NextList2021.,2020-12-31 15:56:00
131,JPM,J.P. Morgan Global Research breaks down what to expect for the global economy and markets in 2021.,2020-12-29 18:52:44
132,JPM,"J.P. Morgan’s Co-Head of Global M&amp;A, Dirk Albersmeier, breaks down the top themes for M&amp;A in 2021. https://t.co/2CLemzymho https://t.co/CT6UwGIn2v",2020-12-28 19:27:08
133,JPM,Want more inspiration for your year ahead? See the full #NextList2021: https://t.co/Ht1oLHkKOk https://t.co/QUCZgnAoYj,2020-12-18 17:07:19
134,JPM,6⃣ @Art_Hiding_NY encourages art fans to explore some of New York City's hidden masterpieces 🗽🖼️.,2020-12-18 17:03:52
135,JPM,"5⃣ Using graphic art🎨, sound🔊 and animation 🖥️ to break down the social stigma of mental health, Mann Mela is the first-of-its-kind museum in India.",2020-12-18 17:01:00
136,JPM,"4⃣ In “Bunheads,” prima ballerina @mistyonpointe provides young readers with a glimpse into the world of dance. 🩰 https://t.co/uhp4CbCQAX",2020-12-18 16:58:11
137,JPM,"3⃣ Missing live music? 🎷🎸🥁

Explore Quarantunes 🎶, a virtual concert for a good cause. Hosted by Hollywood agent Richard Weitz and his daughter Demi, 30+ shows have raised over $14 million.",2020-12-18 16:55:55
138,JPM,"2⃣ Four sisters. Four generations. From 1,800 feet above Napa Valley, discover Aloft 🍷, the signature wine from the Mondavi family. https://t.co/LSLl1REeY9",2020-12-18 16:52:00
139,JPM,"1⃣ Want to think 🤔 like a mover and shaker? 

David M. Rubenstein’s “How to Lead” uncovers the guiding principles and philosophies that drive today's high-impact leaders.📖",2020-12-18 16:49:28
140,JPM,"There’s something for everyone on J.P. Morgan’s virtual-forward #NextList2021. 

In the year ahead, explore new
👀 sights
🎵 sounds
📚 reads and 
💡 insights. 

&lt;THREAD&gt; 👇",2020-12-18 16:45:12
141,JPM,J.P. Morgan names new global head of Corporate Client Banking to support mid-to-large cap companies.,2020-12-17 14:35:05
142,JPM,"The retail industry could see an impressive 10% rise in holiday sales this season. J.P. Morgan Retail Analyst, Chris Horvers, explains.",2020-12-16 20:43:00
143,JPM,Real Estate has been the most resilient sector of the U.S. economy this year. See what the housing outlook looks like for the year ahead.,2020-12-15 14:38:38
144,JPM,From crisis to recovery: Find out which five forces are likely to shape the global economic recovery – and your portfolio – in 2021.,2020-12-11 19:16:00
145,JPM,J.P. Morgan breaks new ground using in-house blockchain technology and JPM Coin to complete a live intraday repo transaction,2020-12-11 13:24:07
146,JPM,Life in lockdown changed the way consumers shop. Discover how the COVID-19 pandemic impacted spending habits.,2020-12-10 12:14:05
147,JPM,J.P. Morgan Global Research explores the key factors influencing 2021's U.S. housing market outlook. https://t.co/4hgGvI8yWX https://t.co/fkDRCETHQ5,2020-12-04 16:00:28
148,JPM,"""There is absolutely no sign of the pace of M&amp;A activity slowing down,” J.P. Morgan co-head of M&amp;A, Dirk Albersmeier, discusses the year ahead with Bloomberg.",2020-12-04 11:42:26
149,JPM,J.P. Morgan Global Research examines the auto industry's shift to electric vehicles and expectations for the future. https://t.co/zyHurOdTYV https://t.co/Sv3VJQgtPn,2020-12-03 16:00:07
150,JPM,"From Napa Valley to New Delhi, the #NextList2021 will inspire new experiences in the year ahead. Explore this year's selections",2020-12-02 17:30:00
151,JPM,RT @awscloud: .@jpmorgan is working with #AWS to build the financial services of the future. ☁️🏦 Livestreaming now at #reInvent with AWS CE…,2020-12-02 09:00:35
152,JPM,"Congratulations to our own Ina De and Klaus Hessberger, who are listed on this year's FN50 Most Influential in European Private Equity power list. https://t.co/QzCLCFI8Cn",2020-12-01 13:26:11
153,JPM,"How are you Black Friday shopping this year? 

See how COVID-19 is transforming consumer spending habits: https://t.co/NGKD98nXus",2020-11-27 18:24:26
154,JPM,"RT @InvestmentWeek: Ahead of today's Sustainable &amp; ESG Investment Awards at 1pm, we speak to one of our finalists - Gloria Kim of @jpmorgan…",2020-11-27 12:39:20
155,JPM,"RT @FinTechAD: “Every year we’ve #invested in and #partnered with more FinTech’s than the year before, so this year was another record for…",2020-11-27 10:25:05
156,JPM,To read more about how #COVID19 has transformed consumer spending habits visit:   https://t.co/NGKD98nXus,2020-11-25 19:33:45
157,JPM,"5⃣ While some industries saw an increase in sales, others saw a dramatic decrease 📉.

Cosmetics and sun care saw double-digit declines. Due to the rise in #WFH, individuals are wearing less or no make up. Sun care has also taken a hit due to travel restrictions around the world.",2020-11-25 19:32:32
158,JPM,"4⃣ ANSWER: Lockdowns &amp; the shift to essential products caused an increase in sales of coffee 📈.

💊 Vitamins and supplements,
☕️ at home coffee products, 
💁‍♀️ and hair color products 

all saw drastic influxes in sales. Unsurprisingly, household cleaners &amp; soap also saw a spike.",2020-11-25 19:31:24
159,JPM,"3️⃣ What products did consumers buy the most during COVID-19 lockdowns? 

Have a guess.",2020-11-25 19:25:59
160,JPM,"2⃣ #Ecommerce around the world, across sectors, has surged 💳.
 
As restrictions to leave the house lingered for months on end, consumers turned to online shopping. Ecommerce now accounts for 16.1% of all U.S. sales, up from 11.8% in Q1.",2020-11-25 19:20:58
161,JPM,"1⃣ Much of the world was forced into full or partial lockdowns since December 2019.
 
Given the uncertainty of the situation, #panicbuying took hold. Retailers were compelled to limit purchases of high-demand items, such as hand sanitizer and toilet paper 🧻.",2020-11-25 19:19:51
162,JPM,"After months of lockdown and social distancing as a result of COVID–19, consumers are shopping differently.
 
To what extent have global consumption trends changed? Read our &lt;THREAD&gt; on consumer spending habits to find out 👇",2020-11-25 19:18:24
163,JPM,Our new front office apprenticeship in the UK enables individuals to earn a degree and two professional qualifications while they progress to a role within an investment banking team.,2020-11-25 09:44:00
164,JPM,"RT @femalequotient: ""It is critical that brands take a stand on important issues affecting their customers, clients, communities and employ…",2020-11-23 20:36:29
165,JPM,An apprenticeship in our UK offices can lead to a career anywhere in the world.,2020-11-20 10:56:00
166,JPM,Advancing Black Pathways is teaming up with @NewVoicesFamily to help business-savvy women of color develop stronger business banking relationships and expand their access to capital.,2020-11-19 19:32:00
167,JPM,RT @blackenterprise: This marks the bank's first major endeavor in the United Kingdom to promote racial equity. https://t.co/hwu1LU9IXR,2020-11-19 09:56:05
168,JPM,RT @andrewrsorkin: Emphasizing what Jamie Dimon said at the #DealBook Online Summit just now about what leaders need to do for America http…,2020-11-18 15:09:42
169,JPM,"RT @businessinsider: How JPMorgan's Kristin Lemkau is planning to turbocharge the firm's $500 billion wealth business, from a rebrand and r…",2020-11-13 11:23:06
170,JPM,"What’s it like to work in applied AI and ML at J.P. Morgan? From academic conferences to published work, data scientists gain hands-on experience in developing new AI techniques. https://t.co/GJUQz4UN3r https://t.co/chdrY3F7rH",2020-11-02 19:30:09
171,JPM,We’re working with clients to support greater climate action and advance the United Nations Sustainable Development Goals. Read about our recent transaction via @WSJ.,2020-10-30 18:28:34
