,Ticker,Tweets,Time
22,V,"RT @VisaNews: Whether you’re looking to start a #smallbusiness or already own one, this #SuperBowl Sunday Visa’s @AuthorizeNet can help you…",2021-02-04 19:29:04
23,V,"RT @49ers: The 49ers &amp; @Visa teamed up to support two local, Black-owned businesses with $10k grants. 
 
Fred Warner and Dennis Brown were…",2021-02-02 20:27:20
24,V,"Visa is committed to supporting Black-owned small businesses, like @saquon 's favorite spot: Stone’s Original Jerk Chicken. Now more than ever, where you shop matters. Support the home team and shop local with Visa. https://t.co/2Qod0orTYA",2021-02-01 19:11:43
25,V,"RT @VisaNews: Only 17% of surveyed consumers say they would revert to their old methods of #payment, post-pandemic. Read the @Visa Back to…",2021-01-13 21:01:00
26,V,"RT @VisaNews: Continuing our #smallbusiness-focused effort throughout this NFL season, Visa and our NFL team partners @NYJets, @Giants, and…",2020-12-16 18:20:36
27,V,"When everyone is included, we can all rise higher.

On this International Day of Persons with Disabilities, #TeamVisa and @TeamUSA Paralympian @OksanaMasters shares how sport has the power to bring the world together and drive positive change. https://t.co/X3x0LhP2D4",2020-12-03 18:31:46
28,V,"RT @VisaNews: As part of our effort to drive real and lasting change, we have launched the @Visa Black Scholars and Jobs Program, in partne…",2020-12-01 20:02:39
29,V,"RT @VisaNews: Together the @NFL and @Visa will enable seamless, safe and secure #digital payments at the Super Bowl and beyond – delivering…",2020-11-19 17:23:42
30,V,"RT @VisaNews: Visa is happy to team up with the @49ers to provide a fully #digital, inclusive environment at @LevisStadium with increased s…",2020-10-05 16:41:33
31,V,RT @VisaNews: Tap to pay is catching on as more consumers are trying #contactless payments for the first time. Learn how you can tap to pay…,2020-09-24 20:03:07
32,V,"Committed to supporting Black women-owned small businesses, Visa and @IFundWomen partnered to support these entrepreneurs making an impact in their communities. Learn more: https://t.co/L7wIODNWzs https://t.co/BXJKq4Cj31",2020-09-22 17:28:12
33,V,Local businesses are the heart and soul of our communities. They have always been there for us. It’s time for us to return the favor. Shop local because where you shop matters. #WhereYouShopMatters https://t.co/5yogfBiwpO,2020-09-14 19:56:13
34,V,RT @VisaNews: Consumers are going #digital and small businesses are following suit. Visit the @Visa small business hub to access the Back t…,2020-09-14 19:51:35
35,V,Read about the actions we’re taking to help stop racial injustice and racial inequality: https://t.co/9VUOk5so1q https://t.co/PgbwsfDUlV,2020-09-10 17:16:25
36,V,"One year to go and ready as ever for the #Tokyo2020 Paralympic Games! As a Proud Partner for over 18 years, Visa is excited to support our #TeamVisa athletes as they prepare for Tokyo 2020. #WaitForTheGreats

Visa. Worldwide sponsor of the Tokyo 2020 Paralympic Games https://t.co/ecWvuAxZeG",2020-08-24 16:25:00
37,V,"#TeamVisa just scored huge for #Tokyo2020! We’re proud to welcome @USWNT world champion @roselavelle to our roster.  

Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/RXO49NtDf2",2020-08-20 20:19:00
38,V,"🙌Proud to welcome back 3x 🏅🏅🏅Olympic Gold medalist (&amp; 🏐 volleyball legend) @kerrileewalsh to #TeamVisa for #Tokyo2020!
 
Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/py5RtosQNx",2020-08-20 20:17:14
39,V,"It’s hard not to touch a cute fluffy dog. It’s easy to avoid touching surfaces at checkout when you tap to pay with Visa. It’s a safe, touch-free way to pay. Learn more at https://t.co/kvNMBw309x https://t.co/sOMUdrGb5B",2020-08-12 16:07:20
40,V,"RT @VisaNews: Consumers are changing the way they shop and pay during the pandemic.

Read the @Visa Back to Business Report to learn how #s…",2020-08-04 21:50:18
41,V,"We’ll be watching, hope you will too. #Pride https://t.co/azdetofFd1",2020-06-25 15:59:14
42,V,"We’re proud to celebrate our LGBTQ+ employees, community &amp; the Supreme Court's ruling against #LGBTQ workplace discrimination. We’re moving one step closer to a world where everyone is accepted everywhere. 🏳️‍🌈#PRIDE🏳️‍🌈
Learn more: https://t.co/5eS8xMpzRA https://t.co/6rMBIC1ykt",2020-06-17 20:05:43
43,V,Hold on to your Visa Government Payment Card! It has your current government benefits &amp; can be used for future programs. Learn more: https://t.co/lrZcU8khCf https://t.co/cIjBhyw8Mj,2020-06-16 17:45:46
44,V,Read about the actions we’re taking to help stop racial injustice and racial inequality: https://t.co/dozsHCsh8a https://t.co/drUAoVihtw,2020-06-05 20:44:38
45,V,"RT @VisaNews: .@Visa’s ability to move money seamlessly between consumers, businesses, banks and governments is critical to supporting glob…",2020-05-05 21:58:46
46,V,"RT @VisaNews: As part of #GivingTuesdayNow today, @Visa is providing a double match to employee donations in support of the following non-p…",2020-05-05 16:57:37
47,V,"RT @VisaNews: Now more than ever, @Visa is dedicated to providing safe and secure #payments for merchants and their customers: https://t.co…",2020-04-30 21:17:35
48,V,"RT @VisaNews: Make payments safe, secure and easy by going contactless. Let’s stay safe together: https://t.co/WzdvTyMb9g https://t.co/MOd6…",2020-04-16 14:22:24
49,V,RT @VisaNews: Our communities need help now more than ever. The @Visa Foundation will designate $10 million for immediate emergency relief…,2020-04-06 11:20:23
50,V,"Visa is proud to congratulate @alexiaps94 of Spain on being named the Visa #SheBelieves Cup MVP! 

Visa. Proud partner of the SheBelieves Cup. https://t.co/4Jj8gFPhLv",2020-03-12 15:45:35
51,V,"Congratulations to the 2020 #SheBelieves Cup winners, the @USWNT! Watching you has been truly inspirational. Can’t wait to see you in Tokyo!

Visa. Proud partner of the SheBelieves Cup and the U.S. Women’s National Team. https://t.co/YpFrgiDlwT",2020-03-12 02:04:25
52,V,"Is there any better way to celebrate International Women’s Day than watching the @USWNT win big at the #SheBelieves Cup? Thanks for the inspiration, today and every day. 

Visa. Proud partner of the SheBelieves Cup and the U.S. Women’s National Team https://t.co/T8RzM2QmXh",2020-03-08 23:10:48
53,V,We’re proud to celebrate Team Visa athlete @Simone_Biles and women everywhere who believe in themselves and a more equal world. #IWD2020 #EachforEqual https://t.co/HUB87awMCB,2020-03-08 15:41:32
54,V,"Congratulations to the @USWNT on your win at the #SheBelieves Cup, presented by Visa. You’re truly inspirational. One match down, two to go! 

Visa. Proud partner of the SheBelieves Cup and the U.S. Women’s National Team. https://t.co/FSadez32ei",2020-03-06 02:15:45
55,V,"We can’t wait to cheer on the @USWNT at the 5th annual #SheBelieves Cup, presented by Visa. The tournament aims to inspire and empower young women to accomplish their goals, on and off the field.

Visa. Proud partner of the SheBelieves Cup and the U.S. Women’s National Team. https://t.co/WLYemUOY1S",2020-03-04 18:40:38
56,V,"Congratulations to the @USWNT for officially qualifying for the Olympic Games Tokyo 2020. On the road to #Tokyo2020, you're unstoppable! 

Visa. Proud sponsor of the U.S. Women's National Team and worldwide sponsor of the Olympic Games Tokyo 2020 https://t.co/gL5l3KWeQq",2020-03-03 21:06:01
57,V,"We’re excited to announce that Kate Courtney (@sparkleaddict) has joined #TeamVisa! 

Visa. Worldwide Sponsor of the Olympic Games Tokyo 2020. https://t.co/ueptpZ8gBB",2020-01-21 18:25:31
58,V,"Believe it: As presenting sponsor of the #SheBelieves Cup, Visa is excited to offer cardholders exclusive presale access starting Thursday January 16 at 10AM EST. https://t.co/Yd9yaZDJoD",2020-01-16 17:58:15
59,V,"#TeamVisa's @SimoneBiles hits the road to check out the new Visa and @SiriusXM connected car prototype. Come along on her journey: https://t.co/I3T1twIX35

Visa. Everywhere You Want To Be https://t.co/4qA4bMZcyM",2020-01-10 19:17:04
60,V,"#VisaBigAir ⛷🏂 is one of the coolest ❄️ (and 🔥hottest🔥) things going on in ATL right now! @usskiteam 

Get tickets at https://t.co/lfuIQaS0pX 

Visa. Proud Sponsor of U.S. Ski &amp; Snowboard https://t.co/th7XlnipYq",2019-12-20 16:25:03
61,V,"𝟰✖️🏆‼️
Congrats, @rissmoore10 on your 4th world title and for qualifying for the Olympic Games Tokyo 2020! 🏄‍♀️ #TeamVisa

Visa. Worldwide Sponsor of the Olympic Games Tokyo 2020. https://t.co/uzKodf3SP8",2019-12-14 19:40:41
62,V,Congrats to #TeamVisa star @mPinoe on winning yet another well-deserved award. 👏🏼 👏🏼👏🏼 https://t.co/asC4xWW8f2,2019-12-11 19:01:46
63,V,🏆@mPinoe makes winning look easy! Congrats on your BIG award. Visa is proud to have you on #TeamVisa https://t.co/y4QNLdT1sw,2019-12-05 19:34:34
64,V,"We’re proud to have @OksanaMasters on #TeamVisa again and can’t wait to see her at the Tokyo 2020 Paralympic Games! 

Visa. Proud Partner of the Tokyo 2020 Paralympic Games. https://t.co/EWcn1g4jW5",2019-11-26 22:06:11
65,V,"#Tokyo2020 is coming in hot and so is our #TeamVisa athlete, 🏃‍♂️💨 athletics phenom @LylesNoah! 

Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/qDtGibuRmH",2019-11-26 20:24:26
66,V,"Back-to-back 🏆🏆 world champion and soccer phenom @mPinoe is on #TeamVisa, and we can’t wait to see her light up the world stage again at #Tokyo2020. 

Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/dBWQUmBwaa",2019-11-26 18:39:03
67,V,"🤙for the debut of 🏄‍♀️🌊at #Tokyo2020. We’re stoked to announce @rissmoore10  has joined #TeamVisa!

Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/YgYGZFLHjq",2019-11-14 17:36:57
68,V,"We’re flipping out! Four-time Olympic Gold medalist @Simone_Biles has joined #TeamVisa for #Tokyo2020!

Visa. Official Partner of the Olympic Games Tokyo 2020. https://t.co/dt2EuEc9Qx",2019-11-13 18:27:10
69,V,"A new chapter begins, best of luck! https://t.co/YjbzeQye3p",2019-10-29 21:12:12
70,V,"We might be a little biased but we think you should vote for #TeamVisa! ✅@MikaelaShiffrin  ✅@LylesNoah
 ✅@USWNT  ✅@OksanaMasters https://t.co/VFizv9g2Vl",2019-10-24 22:15:23
71,V,"Happy 30th anniversary to the @Paralympics. As a proud partner of the #Tokyo2020 Paralympic Games, we can’t wait to see where you go from here! https://t.co/pTnRGRkEGd",2019-10-24 18:56:58
72,V,Her incredible journey continues. Congrats to #TeamVisa soccer star @mPinoe 👏👏👏 https://t.co/Y0aHN4b6K4,2019-09-25 17:50:08
73,V,"This Women's Equality Day, let's celebrate how far we've come while keeping in mind how far we still have to go. Watch the video for tips on how you can lobby for yourself today and everyday. https://t.co/7Qi3CCFMbn",2019-08-26 17:03:37
74,V,Incredible leaders leave incredible legacies. It’s been a joy to witness your journey! #ThankYouJill https://t.co/ireuyqdBFP,2019-07-31 01:15:49
75,V,"Let the countdown begin! One year until the Olympic Games Tokyo 2020, and we can’t wait to see #TeamVisa in action.
 
Visa. Proud partner of the Olympic Games Tokyo 2020. https://t.co/1Iymq1GVQ4",2019-07-24 17:10:16
76,V,"World champs  ✔️
Ticker tape parade ✔️
Best Team @ESPYS ✔️   
Not too shabby. 
 
Visa. Proud partner of the @USWNT. https://t.co/R674lUhO6q",2019-07-15 19:44:21
77,V,Congrats to #TeamVisa snowboarder @ChloeKim. Her epic journey continues! https://t.co/WKzLOxLkXU,2019-07-13 01:22:48
78,V,"RT @mPinoe: As an athlete, my mission is to leave this game in a better place for the next generation of women. Presented by @Visa. @Player…",2019-06-13 22:07:39
79,V,"You know that love wins. We believe everyone should be accepted, everywhere. @USWNT star @mPinoe has plenty to be proud of. Visa is proud to have her on our team. Happy #Pride!

Visa. Everywhere You Want To Be https://t.co/okJRAmqyjv",2019-06-03 19:31:58
80,V,"You want to experience more. We’re your passport to new heights. Tap into incredible by using your Visa at @_HudsonYardsNYC — the new heart of New York City. Now open to the public!
 
Visa. Proud partner of Hudson Yards. https://t.co/LFYh2EVCqv",2019-03-15 17:09:18
81,V,"We recently caught up with @reformationx founder @yaya_aflalo, @MillybyMichelle founder Michelle Smith, @thedrybar co-founder @alliwebb, @wellsfargo’s Heather Philp, &amp; our very own Mary Ann Reilly to hear personal stories about how they rewrote the rules on their road to success. https://t.co/zqGfo7qbEk",2019-02-14 18:46:54
82,V,We’re empowering female entrepreneurs w/ @NYFW &amp; female-founded brands &amp; charities that are effecting real change for women. 100% of the purchase price of items sold from the Bulletin vending machine w/in the Visa retail experience at NYFW: The Shows will support @dressforsuccess https://t.co/1DTneLHvjA,2019-02-13 22:41:37
83,V,"We’re proud to support @rebeccaminkoff &amp; her organization Female Founder Collective, a network of women-led companies whose mission is to positively impact communities. Together, Rebecca Minkoff, Visa &amp; @NYFW are recognizing women-led brands, because we believe #FashionIsChanging https://t.co/5XA02QeVDm",2019-02-13 15:38:30
84,V,"Nearly 60% of millennial women believe that money represents independence*. That’s why we teamed up with @NYFW to help empower female-founded companies to find financial freedom. 
*Money is Changing survey, commissioned by Visa and conducted by Lieberman Research Worldwide 2018. https://t.co/m6YBbKnqsi",2019-02-13 03:17:01
85,V,"RT @VisaNews: Since 1958, Visa has pioneered payments innovation. Today, on our 60th anniversary, we celebrate our legacy as we help build…",2018-09-18 19:30:02
86,V,Congrats @ChloeKim! #TeamVisa https://t.co/Y3TyTlFC4B,2018-07-19 17:30:10
87,V,"You want a fast way to pay. We know faster is always better. See if your card has the next fast thing: just look for the contactless indicator to Tap to pay with Visa.
 
Visa. Everywhere You Want To Be https://t.co/2ODg4WjLZl",2018-07-18 22:20:24
88,V,RT @MikaelaShiffrin: Oh my goshhh I have been nominated for TWO ESPY’s that’s craaaazzzzzyyyy 🙊🤪. Voting is fan based AND you can vote dail…,2018-07-10 18:13:53
89,V,"You press for progress. We support people everywhere who stand up for gender equality. A more inclusive tomorrow starts today. #IWD2018 #PressForProgress
 
Visa. Everywhere You Want to Be https://t.co/K4FzDDeL6W",2018-03-08 20:01:45
90,V,RT @iocmedia: Congratulations to @Paris2024 and @LA2028 #IOCSession #Lima #Olympics @OlympicChannel https://t.co/etlauX5kIY,2017-09-14 05:01:20
91,V,You celebrate equality. We support women everywhere who continue to tear down barriers. Happy #WomensEqualityDay! https://t.co/UfsI1UAnCT,2017-08-26 18:18:01
92,V,You want a festival to remember. We’re your ticket to unforgettable memories. https://t.co/csGuAtCVQa,2017-08-07 23:40:29
93,V,You want a festival to remember. We’re your ticket to unforgettable memories. https://t.co/AoC3VPBCEs,2017-08-07 23:40:22
94,V,You want a festival to remember. We’re your ticket to unforgettable memories. https://t.co/2wtPfUOX1Z,2017-08-07 23:40:15
95,V,You want a festival to remember. We’re your ticket to unforgettable memories. https://t.co/ewhtkbUaSw,2017-08-07 23:40:06
96,V,You dream of hitting the open road. We’ll make sure your only worry is who rides shotgun. https://t.co/xDLg125v6W,2017-08-02 17:36:22
97,V,You dream of hitting the open road. We’ll make sure your only worry is who rides shotgun. https://t.co/FuwA69J50W,2017-08-01 21:04:40
98,V,You have a need for speed. We’re driving innovation by enabling a cashless experience at NYC’s 1st global FIA Formula E race. #NYCePrix https://t.co/2bokwTrReX,2017-07-15 18:59:17
99,V,You have a need for speed. We’re driving innovation. Formula E is racing for the 1st time ever in NYC this weekend! #NYCePrix https://t.co/0Prqqg83Cw,2017-07-14 20:02:32
100,V,You sit back and enjoy the fireworks. We can’t wait for the grand finale. Celebrate freedom and acceptance for all this #4thofJuly https://t.co/NPjtKJ3O26,2017-07-04 16:45:26
101,V,"You love a good summer BBQ. We love the way you’ve reinvented it! The new summer BBQ’s menu is now local, organic, and 100% delicious. https://t.co/LZq7r6I9xl",2017-06-30 21:32:13
102,V,RT @WIREDInsider: .@Visa is driving what’s next across the commerce landscape &amp; they're proud to be Presenting Sponsor of the 2017 @WIRED B…,2017-05-23 18:49:02
103,V,You’re thankful for the 💖 and support she gives you. Visa celebrates moms everywhere for being there always. #HappyMothersDay https://t.co/fXSVtu6QY4,2017-05-14 14:34:07
104,V,"From all-star employee to manager of the century, Visa supports parents everywhere who work to make their children proud. #CountOnMe https://t.co/pGZ0sH1cvZ",2017-04-27 15:39:11
105,V,Watch as these Visa employees’ kids tell us how their parents work hard to inspire them. Spoiler alert: It’s adorable. #CountOnMe https://t.co/kQcaYp2m6z,2017-04-27 15:38:14
106,V,"RT @VisaNews: Visa was honored to sponsor @RefugeesIntl #RIGala2017 last night in Washington, D.C., recognizing work of @SyriaCivilDef &amp; @C…",2017-04-27 02:06:18
107,V,"Congrats @CelebrityCruise on the launch of their amazing new ship, the #CelebrityEdge 🚢 🎉 Quite the sight to sea. https://t.co/QCfWCl0uNt",2017-03-14 16:17:26
108,V,"From downhill to podium, Visa congratulates the women of the @usskiteam on their journey to 🏅 https://t.co/kqYNX6uu1d",2017-03-11 17:49:16
109,V,"From downhill to podium, Visa congratulates the women of the @usskiteam for getting one step closer to 🏅 https://t.co/FeZXVv7qMS",2017-03-11 17:48:36
110,V,She isn’t pretending. She’s practicing. We support the empowerment and education of all girls and women everywhere. #BeBoldForChange https://t.co/2zrD5ZZcVB,2017-03-08 18:18:12
111,V,We support love anywhere and everywhere you find it this Valentine’s Day. https://t.co/1cn25GwK7r,2017-02-14 17:21:27
112,V,"This #BlackHistoryMonth, we are acknowledging those who championed acceptance and unity because everyone should be accepted everywhere. https://t.co/NGQhMWtTcd",2017-02-09 22:57:47
113,V,"@PaulPudhnum To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-25 01:19:00
114,V,"@jones7576 To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-23 02:40:30
115,V,"@schadeschere To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-23 02:10:00
116,V,"@GirlieX29 To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-22 00:44:57
117,V,"@garcly To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-22 00:06:01
118,V,"@cocoagrace To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-21 23:28:55
119,V,@KendallTHearn this offer expires on 12/22/2016 at 11:59 PM PST or when the promotional redemption limit has been reached.,2016-12-14 00:29:00
120,V,"@YoDaddy303 To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-12 23:45:33
121,V,"@becky_robbeccam To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-11 00:51:00
122,V,"@JUUJUUBITCH To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-10 19:57:30
123,V,"@Snookydakid2 To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-10 17:06:27
124,V,"@binsfeldme To get the $10 eGift, spend $10+ in the Starbucks app using Visa Checkout to pay. If you did both, then contact Starbucks",2016-12-10 01:21:27
125,V,@lisawoodo Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-08 01:50:01
126,V,@Vargasgeee Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-08 00:40:06
127,V,@tea18 Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-08 00:27:49
128,V,@dtmcd3599 the offer is limited to one per person.,2016-12-07 03:00:31
129,V,@AmandaTravelRN Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-07 01:34:52
130,V,@taxrefugee Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-05 23:15:01
131,V,@cindyglz Please follow up with Starbucks by visiting the contact section of the Starbucks website at https://t.co/XA1e6sIPNs.,2016-12-03 21:47:01
132,V,@newsagg you’ll get the $10 eGift bonus within 5 days of using Visa Checkout to load your Starbucks card with $10 or more.,2016-09-18 19:07:52
133,V,It's #50DaysToGo until #Rio2016. Visa USA supports #TeamUSA on their #RoadToRio! @TeamUSA,2016-06-18 16:21:14
134,V,"This International Women’s Day, join us in supporting gender equality everywhere. #InternationalWomensDay https://t.co/U9SFmDsBp4",2016-03-08 18:46:32
135,V,@kurt13warner now that's a memorable moment! Enjoy the game #SB50,2016-02-08 03:18:26
136,V,@LarryFitzgerald we think you look dapper. Enjoy #SB50!,2016-02-07 22:44:52
137,V,"@dariusmiranda we're glad you're impressed, Darius.",2016-02-01 21:01:30
138,V,@jwellsqu sorry to hear you’re having issues. Please contact @DunkinDonuts at 800-447-0013 where someone their team is happy to help.,2016-01-27 17:23:28
139,V,@StephLauren glad you’re a fan. Do you have a similar story to share?,2016-01-12 23:39:06
140,V,"@Derek_Calvert1 In the meantime, use your chip card knowing you’re protected by Visa’s Zero Liability Policy. https://t.co/JFZbwzJUkb",2015-12-31 14:36:01
141,V,"@Derek_Calvert1 larger merchants will be among the first to deploy chip-activated terminals, with more deploying over the next few years.",2015-12-31 14:24:29
142,V,"@MichaelORios we understand, but with advanced features, our chip technology provides you with greater security. https://t.co/P0v8fPuwe8",2015-12-30 14:15:53
143,V,"@coloncancersux this offer has run out, but you can continue to enjoy using Visa Checkout any time you’d like!",2015-12-28 02:16:00
144,V,@ajlucio5 great memories!,2015-12-11 17:57:31
145,V,@lilducks5 we’re glad to hear you’re excited. What will your first purchase be?,2015-12-05 14:38:43
146,V,"@lvrides saving a little extra while having your favorite taco in hand, now that’s living.",2015-11-24 02:49:00
147,V,"@noellekelly7 you’ll need to click through to the ‘Offers’ page on the app, add your items to your cart, and checkout with Visa Checkout.",2015-11-23 17:35:25
148,V,"@XPOKERCHIC this offer is valid through November 30, 2015 or until supplies last. Learn more here: https://t.co/uDsRJgwdbI",2015-11-21 17:28:29
149,V,@LinkedInB2B @LinkedIn thank you for including us! We’re happy to be a part of this inspiring &amp; dynamic group.,2015-11-19 21:39:26
150,V,"@nobleintentions this offer is valid through November 30, 2015.",2015-11-18 19:40:00
151,V,@HuajatollaChic does it sound too good to be true? Trust us it’s not. We promise.,2015-11-13 17:13:04
152,V,@Ern05001 it’s never a bad time to Live Más. Have fun ordering!,2015-11-12 01:17:55
153,V,"@Ern05001 this offer is valid through November 16, 2015 or until supplies last. Learn more here: https://t.co/uDsRJgwdbI",2015-11-12 01:12:54
154,V,"Visa is a proud co-founder of the Veterans Financial Coalition, helping veterans adjust to life back home. https://t.co/mftrcKtxtg",2015-11-11 18:53:01
155,V,@isIsraelReal we’re glad to hear that!,2015-11-07 22:12:29
156,V,@gggglitch it’s that simple. Sign up with Visa Checkout and you can pay online in just a few clicks.,2015-11-07 18:43:00
157,V,"@uallget187 this offer is valid through November 16, 2015 or until supplies last. Learn more here: https://t.co/uDsRJgwdbI",2015-10-31 00:17:54
158,V,@spicebean is your stomach rumbling yet? Good thing you can calm the crave easier and faster.,2015-10-30 14:14:27
159,V,@silentbicycle how can you beat 50% off?,2015-10-29 23:48:32
160,V,"@ryanpcombs absolutely! Together, Taco Bell and Visa Checkout are changing the taco game.",2015-10-25 19:25:29
161,V,@iBlackSheep we’re all about the easier checkout.,2015-10-20 00:49:26
162,V,"@iBlackSheep awesome, right? Now you can Live Más with Taco Bell and Visa Checkout.",2015-10-19 22:33:00
